"Aimard_BanditsArizona" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_MonsieurLecoq" "Malot_Cara" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Oeuvre"
"adjointe" 0 0 0 0.0189785331702585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adressait" 0 0.0022183524296505 0.00219062849131416 0.000351454317967751 0.00066790451637034 0 0 0 0.00392782233674006 0.00445176512487201 0.00527379801353608 0.0042352692042988 0.00179920834832674 0.00387962807298874 0.00512058989195555 0.00104338390267315 0.0018723085564501 0 0.00359059980969821 0.00203396725312722 0 0.00133948603920676 0.00169358526355009 0.000707669009051087
"andronika" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0852662992847105 0 0 0
"appuyait" 0 0.00110917621482525 0.000730209497104719 0.0021087259078065 0.00801485419644408 0.0104386114748809 0 0 0.000785564467348013 0.001112941281218 0.000878966335589347 0.0010588173010747 0.00179920834832674 0.00517283743065165 0.00128014747298889 0.00104338390267315 0 0.00166437814671493 0.00179529990484911 0.00610190175938167 0 0 0.000564528421183364 0.00141533801810217
"automne" 0 0.00110917621482525 0 0.00105436295390325 0.0033395225818517 0.000948964679534628 0 0 0.00157112893469603 0 0 0.0042352692042988 0.00449802087081684 0.00646604678831456 0 0 0.00936154278225051 0 0.017952999048491 0.00406793450625445 0 0.000669743019603378 0.00282264210591682 0.00353834504525543
"avoué" 0 0 0.00146041899420944 0.00246018022577425 0.0033395225818517 0.000948964679534628 0 0 0.0062845157387841 0.00445176512487201 0.00263689900676804 0.0021176346021494 0.0026988125224901 0.00129320935766291 0.00256029494597778 0 0.00561692566935031 0 0 0 0 0 0.00112905684236673 0.00212300702715326
"azur" 0 0 0.00146041899420944 0.0021087259078065 0.00400742709822204 0.00948964679534628 0.00332076975442908 0.00922764602749838 0 0 0 0 0 0.00775925614597747 0.00512058989195555 0.0020867678053463 0.00374461711290021 0 0 0 0 0.00334871509801689 0.000564528421183364 0.00212300702715326
"base" 0.00138646257937498 0.0022183524296505 0.00146041899420944 0.001405817271871 0.00133580903274068 0.0161323995520887 0 0 0.00157112893469603 0.000741960854145335 0.000878966335589347 0 0 0 0 0 0 0 0.00359059980969821 0.00406793450625445 0.00315801108461891 0.00870665925484392 0 0.00141533801810217
"boucles" 0.00415938773812495 0.00110917621482525 0.00292083798841888 0.00597472340545176 0.00601114064733306 0.00189792935906926 0.00498115463164361 0.00184552920549968 0 0.00185490213536334 0 0.0010588173010747 0.0026988125224901 0 0.00128014747298889 0.00104338390267315 0 0 0.00179529990484911 0.00203396725312722 0.00157900554230945 0 0 0
"cacha" 0.00415938773812495 0.0022183524296505 0.00146041899420944 0.0021087259078065 0.00467533161459238 0.00379585871813851 0 0.00369105841099935 0.000785564467348013 0.00296784341658134 0 0.0010588173010747 0.00179920834832674 0.00775925614597747 0.00128014747298889 0 0.00374461711290021 0.000832189073357467 0.00179529990484911 0 0.00315801108461891 0 0.00169358526355009 0
"cadeau" 0.00415938773812495 0.00110917621482525 0.0036510474855236 0.00105436295390325 0.00734694968007374 0 0 0 0.00157112893469603 0.000370980427072668 0.00439483167794673 0 0.000899604174163368 0.00258641871532582 0.00384044241896667 0 0 0.000832189073357467 0.00179529990484911 0.0142377707718906 0 0 0.00395169894828355 0.000707669009051087
"chargés" 0 0.00332752864447575 0.00146041899420944 0.0021087259078065 0.00133580903274068 0.00759171743627702 0.00166038487721454 0.00184552920549968 0.000785564467348013 0.00370980427072668 0.00175793267117869 0 0.000899604174163368 0 0 0.0020867678053463 0.00374461711290021 0.000832189073357467 0 0 0.00315801108461891 0.00535794415682703 0 0.00141533801810217
"cigarette" 0 0.00776423350377674 0 0 0.00200371354911102 0 0 0 0 0.000741960854145335 0.000878966335589347 0 0.00989564591579705 0.00258641871532582 0.00128014747298889 0.0062603034160389 0.0149784684516008 0 0 0 0 0 0.00508075579065028 0.00283067603620435
"confus" 0.00415938773812495 0.00110917621482525 0.000730209497104719 0.00175727158983875 0.00133580903274068 0 0.00332076975442908 0 0 0.00148392170829067 0.000878966335589347 0.0021176346021494 0.00899604174163368 0.00387962807298874 0 0.0041735356106926 0.00374461711290021 0.000832189073357467 0 0.00406793450625445 0 0.00133948603920676 0.00338717052710019 0.00212300702715326
"déclaration" 0 0 0.000730209497104719 0.0021087259078065 0.00267161806548136 0.000948964679534628 0.00166038487721454 0 0.00785564467348013 0.00370980427072668 0.000878966335589347 0.0084705384085976 0.00359841669665347 0 0 0.00104338390267315 0.00374461711290021 0.00166437814671493 0.00179529990484911 0 0 0.000669743019603378 0.000564528421183364 0
"déclaré" 0.00277292515874997 0.00110917621482525 0.00146041899420944 0.00246018022577425 0.00133580903274068 0.00284689403860388 0.00166038487721454 0.00184552920549968 0.00157112893469603 0.00630666726023535 0.000878966335589347 0.0010588173010747 0.00359841669665347 0.00129320935766291 0 0.00104338390267315 0 0.000832189073357467 0 0 0 0.000669743019603378 0.00225811368473346 0.00141533801810217
"dessein" 0 0.00110917621482525 0.00657188547394247 0.00246018022577425 0 0 0.00166038487721454 0.0239918796714958 0.00157112893469603 0.00185490213536334 0.00351586534235739 0.0031764519032241 0 0 0 0 0 0.00166437814671493 0.00179529990484911 0 0.00473701662692836 0.00133948603920676 0 0.000707669009051087
"diriger" 0.00415938773812495 0.00332752864447575 0.00219062849131416 0.00175727158983875 0.00066790451637034 0 0.00166038487721454 0 0.000785564467348013 0.000741960854145335 0.00439483167794673 0.0052940865053735 0.000899604174163368 0 0.00128014747298889 0.00313015170801945 0 0.0024965672200724 0.00718119961939642 0 0.00631602216923781 0.00401845811762027 0.00112905684236673 0.000707669009051087
"divine" 0.00138646257937498 0.0022183524296505 0.000730209497104719 0.000702908635935501 0.00133580903274068 0.000948964679534628 0.00664153950885815 0.0313739964934945 0.00157112893469603 0.00259686298950867 0 0 0 0.00129320935766291 0.00512058989195555 0.0062603034160389 0 0 0.00359059980969821 0.00203396725312722 0 0.000669743019603378 0 0
"duel" 0.00138646257937498 0 0 0.002811634543742 0.00534323613096272 0 0.00332076975442908 0 0.00471338680408808 0.00296784341658134 0 0.0021176346021494 0.00719683339330694 0 0 0 0.0149784684516008 0.000832189073357467 0 0 0 0 0.000564528421183364 0.000707669009051087
"échelles" 0.00138646257937498 0 0 0 0 0.00664275275674239 0 0 0 0.000370980427072668 0 0 0 0 0.00128014747298889 0 0 0 0 0 0.00789502771154727 0.000669743019603378 0.0214520800049679 0
"écouté" 0.00277292515874997 0.0022183524296505 0.000730209497104719 0.001405817271871 0.00400742709822204 0.000948964679534628 0.00166038487721454 0.00553658761649903 0.00157112893469603 0.00222588256243601 0.00175793267117869 0 0.0026988125224901 0 0.00384044241896667 0.0020867678053463 0.00374461711290021 0 0.00179529990484911 0 0 0 0.00451622736946692 0.00353834504525543
"écraser" 0 0 0.00292083798841888 0.002811634543742 0.00200371354911102 0.00854068211581165 0 0 0 0.00333882384365401 0 0.0021176346021494 0 0 0.00128014747298889 0.00104338390267315 0 0.000832189073357467 0 0 0.00315801108461891 0.00200922905881013 0.00451622736946692 0.00212300702715326
"espérant" 0 0.00332752864447575 0.000730209497104719 0.000702908635935501 0.0033395225818517 0.00284689403860388 0 0.00184552920549968 0.00235669340204404 0.00222588256243601 0.000878966335589347 0.0010588173010747 0.00539762504498021 0.00258641871532582 0 0.00313015170801945 0.00374461711290021 0.0024965672200724 0.00359059980969821 0.00203396725312722 0 0.00267897207841351 0.000564528421183364 0.00283067603620435
"étalait" 0 0 0.000730209497104719 0.00105436295390325 0.00534323613096272 0.0170813642316233 0.00664153950885815 0.00369105841099935 0 0.000370980427072668 0 0 0.0026988125224901 0.00258641871532582 0.00128014747298889 0.00104338390267315 0 0.000832189073357467 0 0 0 0.000669743019603378 0.00395169894828355 0.000707669009051087
"éteignit" 0 0 0.000730209497104719 0.0021087259078065 0.00133580903274068 0.00189792935906926 0 0 0.00235669340204404 0.00222588256243601 0 0 0.000899604174163368 0.00258641871532582 0.00512058989195555 0.0020867678053463 0.00374461711290021 0.00582532351350227 0 0 0.00157900554230945 0.00401845811762027 0.00338717052710019 0.00212300702715326
"fournir" 0.00554585031749993 0.00332752864447575 0.00292083798841888 0.00421745181561301 0.00534323613096272 0.00664275275674239 0 0 0.00235669340204404 0.00148392170829067 0.00175793267117869 0 0 0.00129320935766291 0 0 0 0 0 0.00203396725312722 0 0.00267897207841351 0.000564528421183364 0
"galant" 0 0 0.0102229329594661 0.001405817271871 0.00066790451637034 0 0.00332076975442908 0 0.00235669340204404 0 0.00175793267117869 0 0.00359841669665347 0 0.00128014747298889 0 0.0149784684516008 0.000832189073357467 0.00179529990484911 0 0 0 0.00733886947538374 0
"gars" 0 0 0.000730209497104719 0.000351454317967751 0 0 0 0 0.000785564467348013 0.013355295374616 0 0.0010588173010747 0 0.014225302934292 0 0.00313015170801945 0 0 0 0 0 0 0 0
"héroïque" 0.00277292515874997 0.00332752864447575 0.000730209497104719 0.00175727158983875 0.00066790451637034 0 0.00664153950885815 0.00184552920549968 0.00157112893469603 0.00482274555194468 0 0 0 0 0.00128014747298889 0.00521691951336575 0.0018723085564501 0.00166437814671493 0.00179529990484911 0 0.00473701662692836 0.00133948603920676 0.00112905684236673 0.00353834504525543
"hutte" 0.0388209522224995 0.0232927005113302 0 0 0 0 0 0.00369105841099935 0 0 0 0 0.000899604174163368 0.00129320935766291 0 0 0 0 0 0 0 0 0.000564528421183364 0
"importante" 0.00138646257937498 0.0022183524296505 0.00292083798841888 0.000702908635935501 0.0033395225818517 0 0 0 0.00235669340204404 0.00148392170829067 0.00351586534235739 0.0052940865053735 0.000899604174163368 0.00129320935766291 0.00128014747298889 0.0020867678053463 0 0.00166437814671493 0 0.00203396725312722 0.0110530387961662 0.00468820113722365 0.000564528421183364 0.000707669009051087
"inspiration" 0 0 0 0.000351454317967751 0.00200371354911102 0.000948964679534628 0 0.00369105841099935 0.00157112893469603 0.00779058896852602 0.00263689900676804 0.0052940865053735 0.0026988125224901 0.00129320935766291 0.00128014747298889 0.00104338390267315 0 0.00332875629342987 0 0.00203396725312722 0 0.00133948603920676 0.00112905684236673 0.000707669009051087
"irlande" 0 0 0.000730209497104719 0.00562326908748401 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0241334831273665 0 0 0 0.00535794415682703 0 0
"jalouse" 0 0.00110917621482525 0.000730209497104719 0.00316308886170975 0.00400742709822204 0.00189792935906926 0 0.00184552920549968 0.00549895127143609 0.000370980427072668 0.00175793267117869 0 0.00359841669665347 0.00258641871532582 0.00128014747298889 0.0020867678053463 0 0.000832189073357467 0.00179529990484911 0 0 0 0.00338717052710019 0.00495368306335761
"karinoff" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101104662048306 0 0 0 0 0 0 0
"lames" 0 0 0.000730209497104719 0 0.00200371354911102 0.0123365408339502 0.00332076975442908 0.00369105841099935 0 0 0 0 0 0 0.00128014747298889 0 0 0 0 0 0 0.0180830615292912 0.00225811368473346 0.000707669009051087
"lande" 0 0 0 0.00105436295390325 0 0 0 0 0 0.00704862811438068 0 0 0 0.0116388842189662 0.00128014747298889 0.0187809102481167 0 0 0 0 0 0 0.00225811368473346 0
"levée" 0.00138646257937498 0.0022183524296505 0.00146041899420944 0.001405817271871 0.00066790451637034 0.00284689403860388 0 0.00184552920549968 0.00157112893469603 0.00148392170829067 0.00263689900676804 0.0031764519032241 0.00449802087081684 0.00646604678831456 0.00128014747298889 0.0041735356106926 0.0018723085564501 0.000832189073357467 0.00179529990484911 0.00406793450625445 0 0.000669743019603378 0.00169358526355009 0.00283067603620435
"machines" 0 0 0 0.0021087259078065 0.00200371354911102 0.0208772229497618 0 0 0 0 0 0 0.00179920834832674 0.00129320935766291 0.00128014747298889 0.00104338390267315 0.00374461711290021 0 0 0 0 0.00535794415682703 0.00282264210591682 0.00212300702715326
"milady" 0 0 0 0.0186270788522908 0 0 0 0 0 0 0.000878966335589347 0 0 0 0 0 0 0 0 0 0 0 0 0
"mobilier" 0 0 0 0.000351454317967751 0.00400742709822204 0 0 0.00184552920549968 0.0062845157387841 0.00222588256243601 0.0123055286982509 0.0010588173010747 0.000899604174163368 0.00517283743065165 0.00384044241896667 0.00104338390267315 0.00936154278225051 0.000832189073357467 0.00179529990484911 0 0 0 0.000564528421183364 0
"mœurs" 0.00554585031749993 0.00887340971860199 0.00146041899420944 0.00246018022577425 0 0 0.00830192438607269 0 0 0.000741960854145335 0.00351586534235739 0.0021176346021494 0.00809643756747031 0.00387962807298874 0.00384044241896667 0.00104338390267315 0 0.000832189073357467 0 0.00203396725312722 0.00157900554230945 0 0.000564528421183364 0
"moreau" 0 0 0 0.00105436295390325 0.033395225818517 0 0 0 0 0 0 0 0 0 0 0.00104338390267315 0 0 0 0 0 0 0 0
"nerveuse" 0 0 0 0 0.00200371354911102 0 0 0 0.00235669340204404 0.001112941281218 0.00175793267117869 0.0052940865053735 0.00539762504498021 0.00387962807298874 0.00256029494597778 0.0104338390267315 0.0018723085564501 0 0 0 0 0.00200922905881013 0.00395169894828355 0.00424601405430652
"office" 0 0.0022183524296505 0.00146041899420944 0.00421745181561301 0.00133580903274068 0 0.00166038487721454 0 0.00157112893469603 0.001112941281218 0.000878966335589347 0.0021176346021494 0.000899604174163368 0.00775925614597747 0.00128014747298889 0.0041735356106926 0 0.0024965672200724 0.00359059980969821 0.00203396725312722 0.00157900554230945 0.00334871509801689 0.00112905684236673 0.000707669009051087
"pardieu" 0.0332751019049996 0.00776423350377674 0 0.00597472340545176 0 0 0.00166038487721454 0 0 0.000370980427072668 0 0 0 0 0 0 0.0018723085564501 0.0024965672200724 0 0 0 0 0 0
"parloir" 0 0 0 0.00667763204138726 0.00133580903274068 0 0.0149434638949308 0 0 0.00148392170829067 0 0 0 0.00387962807298874 0 0.0041735356106926 0 0.00832189073357467 0.00538589971454731 0 0 0 0 0
"plaira" 0.0152510883731248 0.0022183524296505 0.000730209497104719 0.000351454317967751 0.00066790451637034 0.000948964679534628 0.00166038487721454 0 0.000785564467348013 0 0.000878966335589347 0.0010588173010747 0.00539762504498021 0.00129320935766291 0 0 0.00561692566935031 0.00416094536678733 0.00538589971454731 0.00203396725312722 0.00157900554230945 0.0060276871764304 0.00112905684236673 0.00141533801810217
"préparait" 0.00138646257937498 0.0144192907927282 0.000730209497104719 0 0.00133580903274068 0.000948964679534628 0.00166038487721454 0.00184552920549968 0.00235669340204404 0.001112941281218 0.00263689900676804 0 0.00179920834832674 0.00129320935766291 0.00128014747298889 0.0020867678053463 0 0.0024965672200724 0.00359059980969821 0.00406793450625445 0.00473701662692836 0.00334871509801689 0.00169358526355009 0.000707669009051087
"prêter" 0.00138646257937498 0.00332752864447575 0.00146041899420944 0.00316308886170975 0.00200371354911102 0.000948964679534628 0.00166038487721454 0.00184552920549968 0.00157112893469603 0.00296784341658134 0.00527379801353608 0 0.000899604174163368 0 0.00128014747298889 0.00104338390267315 0.0018723085564501 0 0.00179529990484911 0 0 0.000669743019603378 0.00338717052710019 0.00353834504525543
"prêts" 0.00693231289687491 0.00776423350377674 0.000730209497104719 0.00351454317967751 0.00133580903274068 0 0 0 0.000785564467348013 0.00148392170829067 0 0.0010588173010747 0.00449802087081684 0 0.00128014747298889 0 0.0018723085564501 0.000832189073357467 0.00359059980969821 0.00203396725312722 0.00473701662692836 0.00334871509801689 0.00225811368473346 0
"profil" 0.00277292515874997 0 0.00219062849131416 0.00351454317967751 0.0066790451637034 0.00284689403860388 0 0.00553658761649903 0 0.000370980427072668 0 0 0.00359841669665347 0.00129320935766291 0.00128014747298889 0.00313015170801945 0.0018723085564501 0 0 0 0.00157900554230945 0.000669743019603378 0.00169358526355009 0.00495368306335761
"ramener" 0 0 0.00292083798841888 0.000351454317967751 0.00200371354911102 0 0.00166038487721454 0 0.00314225786939205 0.00185490213536334 0.00439483167794673 0.0010588173010747 0.00179920834832674 0 0.00256029494597778 0.00313015170801945 0.0018723085564501 0.00582532351350227 0.00359059980969821 0.00203396725312722 0.00315801108461891 0.00133948603920676 0.00338717052710019 0.00141533801810217
"rentre" 0.00138646257937498 0 0.00219062849131416 0.001405817271871 0.00133580903274068 0 0.00498115463164361 0.00184552920549968 0.00157112893469603 0.00222588256243601 0.00263689900676804 0.0031764519032241 0.00179920834832674 0.00129320935766291 0 0.0020867678053463 0 0.00416094536678733 0 0.0081358690125089 0.00157900554230945 0 0.00282264210591682 0.00424601405430652
"résigné" 0 0 0 0.00105436295390325 0.00066790451637034 0.000948964679534628 0.00166038487721454 0 0.00392782233674006 0.00296784341658134 0.000878966335589347 0.0021176346021494 0.0026988125224901 0.00258641871532582 0.00512058989195555 0.00521691951336575 0 0.00582532351350227 0.00179529990484911 0.00203396725312722 0 0.000669743019603378 0.00338717052710019 0.00141533801810217
"richesse" 0.00415938773812495 0 0.00292083798841888 0.00175727158983875 0.00267161806548136 0.00474482339767314 0.00332076975442908 0.0129187044384977 0 0.00148392170829067 0.000878966335589347 0.0010588173010747 0 0.00129320935766291 0 0.0041735356106926 0 0 0 0.00203396725312722 0.00473701662692836 0.000669743019603378 0.00282264210591682 0.00212300702715326
"seriez" 0.0083187754762499 0.004436704859301 0.0036510474855236 0.00386599749764526 0.00133580903274068 0 0.00332076975442908 0 0.00157112893469603 0.00296784341658134 0.000878966335589347 0 0.0026988125224901 0 0 0 0.00374461711290021 0.00332875629342987 0 0 0 0.00200922905881013 0.000564528421183364 0
"tache" 0 0.00332752864447575 0.000730209497104719 0.0021087259078065 0.0033395225818517 0.000948964679534628 0.00166038487721454 0 0.00549895127143609 0.000370980427072668 0.00175793267117869 0 0.00179920834832674 0.00387962807298874 0.00256029494597778 0 0.0018723085564501 0 0 0.0081358690125089 0 0.00133948603920676 0.00112905684236673 0.00778435909956195
"tentes" 0.00138646257937498 0.0022183524296505 0.000730209497104719 0.00105436295390325 0.00066790451637034 0.0370096225018505 0 0.00922764602749838 0 0 0 0 0 0 0 0.0020867678053463 0 0 0 0 0 0 0 0
"tiède" 0 0 0.00219062849131416 0.000351454317967751 0.00267161806548136 0.00189792935906926 0.00166038487721454 0.00184552920549968 0 0.000741960854145335 0 0.0010588173010747 0.00719683339330694 0.00517283743065165 0 0.00104338390267315 0.0018723085564501 0 0 0 0 0 0.00846792631775047 0.00707669009051087
"unis" 0.0235698638493747 0.00998258593342724 0 0.00246018022577425 0 0 0.00166038487721454 0.00184552920549968 0.00157112893469603 0.000370980427072668 0.00175793267117869 0.0021176346021494 0 0.00258641871532582 0 0.00104338390267315 0 0 0.00179529990484911 0 0.00157900554230945 0.00334871509801689 0 0.00141533801810217
"ursule" 0 0 0 0 0 0 0 0 0 0 0.000878966335589347 0 0 0 0 0 0 0.00332875629342987 0.0879696953376062 0 0 0 0 0
"vacances" 0 0 0 0.00105436295390325 0.0033395225818517 0 0.00166038487721454 0 0 0.00259686298950867 0.00527379801353608 0.0010588173010747 0.00179920834832674 0.00129320935766291 0 0.0114772229294046 0.0018723085564501 0 0.0233388987630384 0.00203396725312722 0 0 0 0.00141533801810217
"valets" 0 0 0.0109531424565708 0.001405817271871 0.00267161806548136 0.0104386114748809 0 0.00184552920549968 0 0.00296784341658134 0.000878966335589347 0.0063529038064482 0.0026988125224901 0.00129320935766291 0 0 0 0 0 0 0 0 0 0
"volée" 0.00277292515874997 0.00110917621482525 0.00730209497104719 0.00246018022577425 0.00133580903274068 0.000948964679534628 0.00166038487721454 0.00369105841099935 0.000785564467348013 0.00148392170829067 0 0 0.00179920834832674 0.00129320935766291 0.00128014747298889 0 0 0.00166437814671493 0.00179529990484911 0.00203396725312722 0 0.00200922905881013 0.00564528421183364 0.00141533801810217
"accepte" 0.00554585031749993 0.004436704859301 0.0036510474855236 0.00105436295390325 0 0.000948964679534628 0.00166038487721454 0 0.00471338680408808 0.00222588256243601 0.00527379801353608 0.0021176346021494 0.00449802087081684 0 0.00128014747298889 0 0.0018723085564501 0.000832189073357467 0 0.00406793450625445 0.00157900554230945 0.00200922905881013 0.000564528421183364 0
"admirer" 0.00138646257937498 0 0.00146041899420944 0.00316308886170975 0.0033395225818517 0 0.00664153950885815 0.00369105841099935 0.000785564467348013 0.001112941281218 0.000878966335589347 0.0010588173010747 0.00359841669665347 0.00129320935766291 0 0.0041735356106926 0.0018723085564501 0.000832189073357467 0.00179529990484911 0 0 0.0060276871764304 0 0.00212300702715326
"aille" 0 0 0.00292083798841888 0.00175727158983875 0.00467533161459238 0.000948964679534628 0.00332076975442908 0.00184552920549968 0 0.00222588256243601 0.00263689900676804 0.0021176346021494 0.000899604174163368 0.00387962807298874 0.00256029494597778 0.00104338390267315 0 0.0024965672200724 0.00359059980969821 0.00406793450625445 0 0.000669743019603378 0.00169358526355009 0.00283067603620435
"allemagne" 0.00277292515874997 0 0.00146041899420944 0.0101921752210648 0.00267161806548136 0 0 0 0.00157112893469603 0.00259686298950867 0.000878966335589347 0.0021176346021494 0 0.00129320935766291 0 0 0.0018723085564501 0 0 0 0.00157900554230945 0.000669743019603378 0 0
"allures" 0.00277292515874997 0 0.000730209497104719 0.000351454317967751 0.00801485419644408 0 0.00166038487721454 0 0 0.00222588256243601 0.000878966335589347 0.0010588173010747 0.0026988125224901 0.00129320935766291 0.00384044241896667 0.00730368731871205 0 0 0.00179529990484911 0.00203396725312722 0.00157900554230945 0.00401845811762027 0.000564528421183364 0.00283067603620435
"ambassade" 0 0 0.000730209497104719 0.00105436295390325 0 0 0 0 0 0.000741960854145335 0 0.0042352692042988 0 0 0 0 0.0131061598951507 0.0299588066408688 0 0 0 0 0 0
"apparaissaient" 0.00277292515874997 0.00110917621482525 0.000730209497104719 0.00105436295390325 0.0033395225818517 0.0104386114748809 0.00166038487721454 0.00184552920549968 0.000785564467348013 0.000741960854145335 0.000878966335589347 0 0.00179920834832674 0.00387962807298874 0.00128014747298889 0.00313015170801945 0 0.000832189073357467 0 0.00203396725312722 0.00157900554230945 0.0060276871764304 0.00112905684236673 0.000707669009051087
"appuyée" 0.00138646257937498 0.0022183524296505 0.00219062849131416 0.00175727158983875 0.00267161806548136 0.00379585871813851 0 0.00369105841099935 0.00157112893469603 0.00148392170829067 0.00351586534235739 0.0042352692042988 0.000899604174163368 0.00646604678831456 0 0.00104338390267315 0 0 0.00359059980969821 0.00406793450625445 0.00315801108461891 0 0.00282264210591682 0
"assister" 0.00415938773812495 0.004436704859301 0 0.000351454317967751 0.00267161806548136 0 0 0.00369105841099935 0.00157112893469603 0.000370980427072668 0.00439483167794673 0.0042352692042988 0.00179920834832674 0.00387962807298874 0.00384044241896667 0 0.00561692566935031 0.000832189073357467 0.00538589971454731 0 0.00631602216923781 0.00133948603920676 0.00169358526355009 0.00212300702715326
"berceau" 0 0 0 0.00351454317967751 0.00200371354911102 0.000948964679534628 0.00498115463164361 0.00738211682199871 0 0.000370980427072668 0 0.0042352692042988 0 0.00258641871532582 0 0.00104338390267315 0 0 0.0161576991436419 0.0101698362656361 0.00315801108461891 0.00133948603920676 0.00169358526355009 0.00212300702715326
"bougeait" 0.00277292515874997 0.00110917621482525 0 0.000702908635935501 0.00133580903274068 0.00189792935906926 0 0.00184552920549968 0 0.000741960854145335 0 0.0010588173010747 0.00179920834832674 0.00517283743065165 0.00256029494597778 0 0.0018723085564501 0.00332875629342987 0 0 0 0.00401845811762027 0.00846792631775047 0.00424601405430652
"brigitte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107800264415743 0 0 0 0
"capital" 0 0 0.00146041899420944 0.000702908635935501 0.00734694968007374 0 0 0 0.00235669340204404 0.001112941281218 0.00791069702030412 0 0.000899604174163368 0 0 0.00104338390267315 0 0 0.00538589971454731 0 0 0 0.00677434105420037 0.00424601405430652
"chantait" 0.00138646257937498 0.00110917621482525 0.00146041899420944 0.00351454317967751 0.0033395225818517 0.00379585871813851 0 0.0110731752329981 0 0.001112941281218 0.00351586534235739 0.0010588173010747 0 0.00129320935766291 0.00384044241896667 0.00521691951336575 0 0.0024965672200724 0 0.00203396725312722 0 0 0.000564528421183364 0.00141533801810217
"clocher" 0.00138646257937498 0 0.00438125698262832 0.002811634543742 0.00133580903274068 0 0.00166038487721454 0 0.00235669340204404 0.00148392170829067 0.000878966335589347 0 0.00179920834832674 0.00129320935766291 0.00512058989195555 0.0020867678053463 0.00374461711290021 0.0074897016602172 0 0 0 0 0.00282264210591682 0.00141533801810217
"collègue" 0 0 0 0.000702908635935501 0.00066790451637034 0.00284689403860388 0.0132830790177163 0 0.00157112893469603 0.00779058896852602 0 0 0.000899604174163368 0 0 0 0 0.0108184579536471 0 0 0 0 0 0.00141533801810217
"commandait" 0.00277292515874997 0.00554588107412625 0.00292083798841888 0.00105436295390325 0.00133580903274068 0.00379585871813851 0 0 0.000785564467348013 0.00445176512487201 0.000878966335589347 0 0 0 0 0.0020867678053463 0 0.000832189073357467 0.00179529990484911 0 0.017369060965404 0.00200922905881013 0.000564528421183364 0
"conserver" 0.00415938773812495 0.0022183524296505 0 0.000702908635935501 0.00133580903274068 0.00189792935906926 0.00498115463164361 0.00184552920549968 0.00235669340204404 0.00296784341658134 0.00263689900676804 0 0.00179920834832674 0 0.00384044241896667 0.0020867678053463 0.00748923422580041 0 0.00359059980969821 0.0081358690125089 0.00315801108461891 0.00334871509801689 0 0
"continuaient" 0.00138646257937498 0.00332752864447575 0.000730209497104719 0.000351454317967751 0.00200371354911102 0.00379585871813851 0.00166038487721454 0.00184552920549968 0 0.000370980427072668 0.000878966335589347 0.0010588173010747 0.00179920834832674 0 0 0.00104338390267315 0 0.00332875629342987 0 0 0 0.000669743019603378 0.0101615115813006 0.00636902108145978
"craint" 0.00138646257937498 0.00332752864447575 0 0.00246018022577425 0.00133580903274068 0 0.00498115463164361 0.00553658761649903 0.00235669340204404 0.00185490213536334 0.00263689900676804 0.0010588173010747 0 0 0.00128014747298889 0.0041735356106926 0.0018723085564501 0.00166437814671493 0.00538589971454731 0.00406793450625445 0 0.000669743019603378 0.00112905684236673 0.00424601405430652
"crédit" 0 0 0.00438125698262832 0.00246018022577425 0.00066790451637034 0 0.00166038487721454 0 0.00157112893469603 0.000370980427072668 0.00439483167794673 0.0010588173010747 0.00179920834832674 0 0 0 0 0.0074897016602172 0 0.00406793450625445 0.00157900554230945 0.000669743019603378 0.0079033978965671 0
"cuisses" 0 0.00110917621482525 0 0 0.00066790451637034 0.00284689403860388 0 0 0 0 0 0 0.00359841669665347 0.00387962807298874 0.00128014747298889 0 0 0 0 0 0 0 0.0112905684236673 0.0141533801810217
"découvrait" 0 0 0.000730209497104719 0.00105436295390325 0.00267161806548136 0.00474482339767314 0.00166038487721454 0 0.00314225786939205 0.00482274555194468 0.000878966335589347 0.0010588173010747 0 0 0.00640073736494444 0.00104338390267315 0 0 0 0 0.00157900554230945 0.00267897207841351 0.00338717052710019 0.00212300702715326
"degrés" 0 0 0.00219062849131416 0.00246018022577425 0.00133580903274068 0.000948964679534628 0.00332076975442908 0.00369105841099935 0 0.000370980427072668 0 0 0.00179920834832674 0 0 0.00104338390267315 0 0.000832189073357467 0 0 0 0.0180830615292912 0.00225811368473346 0
