"Aimard_BanditsArizona" "Aimard_GrandChefAucas" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_ErrantsNuit" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_MadameBovary" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_MannequinOsier" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_Lerouge" "Gaboriau_MonsieurLecoq" "Huysmans_ARebours" "Huysmans_SœursVatard" "Malot_Cara" "Malot_ClotildeMartory" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_PierreJean" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_JardinSupplices" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_CordePendu" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_MaisonRoulante" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_DeuxAnsVacances" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Nana" "Zola_Oeuvre"
"par" 0.377774948002886 0.420755956530243 0.440971947399962 0.315333070555775 0.291441499293625 0.299312332597867 0.478562689684541 0.451716946562307 0.630929927524438 0.365381377336252 0.528149017529247 0.497744304835763 0.270309176116825 0.311754564134054 0.324448891718973 0.930273635868525 0.489080147458399 0.446372774831717 0.414112630435228 0.397178955956074 0.446229361892013 0.505500378568565 0.498707538055824 0.367317801284963 0.416790246796023 0.444519528239132 0.267282689627522 0.303296752220466 0.28028044980355 0.413725525776189 0.457523942460548 0.365878725590956 0.482528320577756 0.418639985775939 0.558045612383428 0.410081845025616 0.404974256159539 0.359897540103891
"avec" 0.6126462639897 0.707110725515664 0.722515575355322 0.299715159042399 0.263779255292874 0.349734123393923 0.435302785532266 0.395146786899364 0.528487587243535 0.474827412022226 0.410782569189414 0.357928488870661 0.238319924505366 0.311754564134054 0.254328512083447 0.366516036916555 0.597764624671376 0.41334118949417 0.27265831607864 0.344579580707837 0.560974054949959 0.396383556763016 0.385127549022168 0.39976637030307 0.334056602300932 0.338932941959054 0.444834762022948 0.309974845847339 0.376812085083322 0.261300332069172 0.329572331433446 0.382322713257965 0.279610781791746 0.31195952608014 0.292666953193754 0.380953468846916 0.589477330100644 0.402112162104148
"ses" 0.339572986968887 0.403203562634464 0.391221266154838 0.362186805095901 0.397150788867923 0.377627028940678 0.521822593836816 0.51250875993144 0.564868979118996 0.303081326822697 0.395638511339113 0.441817978449722 0.421458389980966 0.409374680176031 0.438536644531368 0.722728410144693 0.503767238973666 0.31960290677951 0.182455564894729 0.266217246154342 0.320556602828548 0.367434195875829 0.526123397477741 0.519177104289701 0.404302149513745 0.590229017305641 0.24055442066477 0.239298354962937 0.224393713588945 0.410096354497451 0.490481175603893 0.419321685508736 0.391455094508444 0.300644931869979 0.283798257642428 0.340973344680073 0.388988430258504 0.383509108341323
"comme" 0.274488164466517 0.247739502414708 0.249884103526645 0.435070392158321 0.360597109295502 0.436631252212658 0.49884076975592 0.561479942923242 0.601250370994457 0.372116517932312 0.357778366713361 0.408262182618098 0.339885798371747 0.390480464167907 0.321795688165196 0.231096457011643 0.477330474246185 0.35084900101773 0.338260316939667 0.327404274504331 0.532743217769035 0.514407874226161 0.637092352280738 0.353040430916997 0.504206927771967 0.368497186117476 0.439107275816644 0.284931994746566 0.326005961251863 0.395579669382497 0.471094567872514 0.505652620760534 0.220493073641491 0.202046325181438 0.25037009748743 0.338688766156254 0.4296190710903 0.3663370587141
"m" 0.301371025934887 0.174019448052437 0.162820411347678 0.446226043239304 0.327007241580304 0.457014529342979 0.269022528946959 0.271874498678622 0.04978506256642 0.794746590335073 1.12255328815356 0.219976883785094 0.694966491258937 0.53218708422884 0.465447709148246 0.0235512312878108 0.0910599673946568 0.404413733997536 1.14188482748724 0.396105499318355 0.260452239798195 0.169242417494321 0.156662053839526 0.299824777727302 0.334056602300932 0.323094954017042 0.408560682716356 1.50257106604635 0.408989296843246 0.244969061314849 0.33538831375286 0.226104830421377 0.0511288286704907 0.0299028561268528 0.241501401936104 0.129078686595807 0.134547368000373 0.113049326712554
"tout" 0.308445463163405 0.23670656910879 0.296242692868692 0.403090859059504 0.419873346439968 0.406592738546923 0.397450369399025 0.462693246198401 0.369558349050733 0.313184037716787 0.234732896679665 0.259125312255322 0.36867612482206 0.387331428166553 0.378650050031838 0.288502583275682 0.321647304184352 0.357990965415037 0.264458065971012 0.373562909926254 0.483566920744201 0.472097269852581 0.496096503825165 0.398468427542345 0.441766441360578 0.375888247157081 0.410469844785124 0.382320860138459 0.314151199024522 0.586111161516268 0.664960645186305 0.606372045220966 0.222090849537444 0.203662695782889 0.172598459575803 0.27414942285835 0.39964564752586 0.305519382951017
"cette" 0.32542411251185 0.414236495940382 0.318856638889203 0.246168033853682 0.301320872151036 0.287869089296634 0.199401120701892 0.191663078261016 0.122547846317341 0.388954369422462 0.327490251012759 0.247940046978114 0.346283648694039 0.360564622155043 0.346432578307408 0.406258739714736 0.239399591698856 0.445480029282054 0.457163943500277 0.480908573698165 0.269558961469461 0.38747606110542 0.305491004987075 0.237523525212538 0.288787249652675 0.371664783705878 0.271101013765059 0.288827549362242 0.234554938355236 0.332069172004573 0.333449652979722 0.28365878725591 0.557623787687539 0.41459905927231 0.453667887817823 0.291854906417952 0.318384365862269 0.41785320759577
"si" 0.29854125104348 0.27933381142711 0.253276195429722 0.361443095023836 0.284525938293437 0.308252366426955 0.202104864711409 0.276096152384812 0.163716263439573 0.363697592187237 0.194979744822625 0.244211625219045 0.415860270948961 0.418034529179755 0.433230237423815 0.144251291637841 0.224712500183589 0.510650454407485 0.500215256565325 0.443337591377996 0.239506779954284 0.383022313276622 0.272853077103841 0.273865922512817 0.299714334774668 0.296698307447022 0.378014089616068 0.205351379026334 0.285361062186696 0.410096354497451 0.36252956457679 0.478931140801644 0.293990764855321 0.379038906040377 0.244912438686614 0.348969369513442 0.305728920357283 0.364906054578498
"bien" 0.413147134145479 0.296886205322889 0.269105957644079 0.395653758338849 0.295393248436589 0.270346622991621 0.262939104925546 0.264275522007481 0.118718226119925 0.394005724869507 0.183621701434899 0.124902128928824 0.469442267398154 0.400714831172307 0.361214712392735 0.113340300572589 0.34955277806336 0.434767082686093 0.360811004735644 0.320963534678017 0.367000883352002 0.32289671758785 0.234993080759289 0.307612434291648 0.270055103729258 0.289307246407416 0.378014089616068 0.494178928388576 0.410682834304295 0.482679780072221 0.504051801015858 0.672147995889003 0.252448591560548 0.290138522960544 0.16441197137458 0.189048872846071 0.273091192476005 0.226814155492909
"nous" 0.5362423419217 0.594775404582679 0.511075180063545 0.30938338997925 0.341826300866421 0.395507096598854 0.098686656347377 0.108074334878459 0.0488276575170657 0.360330021889207 0.213909817135501 0.264717944893926 0.292701652244846 0.200751045086323 0.272142878801662 0.0161914715103699 0.0866538399400767 0.357990965415037 0.666270321244798 0.192148738151722 0.256809551129689 0.253863626241482 0.171022742108149 0.290739178402232 0.599428669549336 0.152044684243314 0.400924034441284 0.540369075974445 0.595278417558596 0.257671160790434 0.124074289480827 0.402877697841727 0.0782910189016889 0.358834273522233 0.733372901359639 0.216463815131906 0.106572172673563 0.175298006611239
"a" 0.308445463163405 0.268300878121192 0.210309697990751 0.421683610861142 0.342814238152162 0.394791893892527 0.223734816787547 0.130026934150645 0.116803416021216 0.387270584273447 0.333169272706622 0.266582155773461 0.518225876105629 0.512505609220377 0.334303647775857 0.0618219821305033 0.17477638903168 0.380309604156623 0.485864818876976 0.298420945285915 0.212186614940488 0.144746804435933 0.110968954802997 0.177818158219223 0.198248544356161 0.305145234349428 0.425743141335268 0.469692585090043 0.452174502099986 0.413725525776189 0.337326974525997 0.499486125385406 0.126224295780274 0.122844165710314 0.193746887428965 0.147355314786363 0.197158519446091 0.198909574848671
"j" 0.328253887403257 0.195082320727371 0.226139460205109 0.419452480644945 0.186720147005068 0.437346454918985 0.139242816490135 0.178998117142447 0.0727627837509215 0.762754672503788 0.194979744822625 0.27031057753253 0.354280961596903 0.436141486187541 0.268352588010552 0.0294390391097635 0.140996078546565 0.368703912010999 0.953279075011788 0.300567858561353 0.2777550109736 0.218233643611099 0.121413091725633 0.293335063923681 0.449571502162002 0.285083782956213 0.44292559995418 0.298844689802551 0.359876710472836 0.157868950625125 0.213252685045171 0.423432682425488 0.0591177081502548 0.0686957505616888 0.400455714509868 0.103948322833791 0.151199269980617 0.148108928034802
"ils" 0.475402181756441 0.440314338299825 0.450017525808166 0.0944511791523193 0.22426176386323 0.155556588626131 0.263615040927925 0.257520876077577 0.924853277676186 0.153224448560364 0.206337788210351 0.296409529846016 0.186337390636746 0.118876109051117 0.261909093665666 0.139835435771376 0.392145343457635 0.23657757066081 0.157854814571844 0.187854911600846 0.33330601316832 0.218233643611099 0.356406172484921 0.150561360244013 0.206053605157584 0.182664794264537 0.147005479295137 0.193664715179307 0.287901368378269 0.0998022101653088 0.110503664068861 0.0698869475847893 0.249253039768642 0.397627167957069 0.174645081626109 0.494611250406941 0.222469410456062 0.392095133154935
"me" 0.362211186100146 0.262282914499782 0.264583168439977 0.34582518351046 0.148190592861165 0.305033954248483 0.104094144366411 0.0861217356062717 0.0593591130599623 1.03889543694225 0.11925945557112 0.218112672905559 0.35508069288719 0.492824134211914 0.285787925649656 0.0147195195548817 0.108684477212978 0.34817076436874 1.17673589044466 0.295200575372758 0.276844338806473 0.17146929140872 0.0926917151883861 0.401064313063794 0.608794742511044 0.296698307447022 0.366559117203459 0.321661509694366 0.26080476900149 0.130650166034586 0.18611143422124 0.326824254881809 0.0782910189016889 0.0476829327428193 0.481638389172005 0.0765333805479562 0.118561542099339 0.13165238047538
"y" 0.172616268375851 0.1519535814406 0.141337162628193 0.364417935312098 0.35862123472402 0.332926859795237 0.300115585056407 0.354618911319942 0.197225440166971 0.274456979289443 0.293416120849582 0.246075836098579 0.238319924505366 0.244050290104942 0.252054337608781 0.0883171173292904 0.224712500183589 0.216044423018551 0.280858566186269 0.234013547022768 0.180313089091058 0.162561795751125 0.138384814224914 0.20767084171588 0.259128018607265 0.187944123578541 0.267282689627522 0.31832246288093 0.306530280449804 0.306664973053403 0.38191617230817 0.419321685508736 0.278013005895793 0.383888017844731 0.165094178724682 0.311273823870419 0.216474725743174 0.30766588915442
"dit" 0.577274077847107 0.226175132771322 0.255537590031773 0.310870810123382 0.313176119579929 0.241380913385376 0.263615040927925 0.136781580080549 0.0880812645405892 0.163327159454454 0.276379055767993 0.137951605085567 0.159146526767006 0.166898908071767 0.148958428090603 0.0161914715103699 0.123371568728245 0.173192636634706 0.15375468951803 0.155651212469272 0.153903596244388 0.131385560949539 0.121413091725633 0.12200661950808 0.109270851219931 0.101363122828876 0.647205941312358 0.93548961556441 0.9018086980084 0.210491934166833 0.201620720406343 0.271325796505653 0.111844312716698 0.152747021837167 0.141899128821214 0.115942360083844 0.181172693545057 0.115911334983758
"mon" 0.452763982625182 0.40069607779221 0.349385466016893 0.362930515167967 0.218334140148783 0.38191824517864 0.100714464354515 0.0633248055928468 0.0277647464312727 0.56406802492002 0.11925945557112 0.311323216882294 0.203931479023048 0.304669233131008 0.197853179295916 0.0176634234658581 0.0602170752125957 0.23389933401182 0.528916131942024 0.141696276178924 0.181223761258185 0.191511156638311 0.0626648215358103 0.599649555454604 0.330934577980362 0.255519538797791 0.381832413753604 0.26322819045923 0.222700176127896 0.156054364985756 0.180295451901826 0.250770811921891 0.076693243005736 0.0250537443224983 0.210802071181515 0.0474050043692564 0.149201041742988 0.126643866000773
"sans" 0.345232536751701 0.274318841742602 0.303026876674845 0.135355233115922 0.130407721717825 0.156271791332458 0.216975456763754 0.193351739743492 0.154142212946031 0.249200202054218 0.266914019611555 0.184556877073935 0.21032932934534 0.258220952111035 0.207328906273689 0.256119640254942 0.229118627638169 0.261574446051386 0.225506877959778 0.289833292184162 0.233132074784398 0.278359239299871 0.301574453641087 0.233629696930365 0.216980690279577 0.235458087404576 0.143187155157601 0.161943770451662 0.151571602763853 0.221379448003049 0.211314024272033 0.21377183967112 0.244459712080784 0.252153813826434 0.201251168280087 0.316414125549013 0.215142573584755 0.301226370544211
"deux" 0.253264852780961 0.238211060014142 0.256668287332798 0.287815797889351 0.366524733009949 0.332926859795237 0.255503808899373 0.193351739743492 0.225947591647598 0.117864960431049 0.126831484496271 0.096938965735804 0.130356200316694 0.115727073049763 0.187998423239031 0.0927329731957549 0.189463480546947 0.160694198939418 0.139404251829681 0.105198750496474 0.27502299447222 0.273905491471073 0.298963419410428 0.136283989876046 0.140491094425626 0.123536305947692 0.213826151702018 0.226498675511431 0.270965993767782 0.190531492133771 0.168663487262999 0.248715313463515 0.228481953121255 0.232757366609016 0.230586084334473 0.270722555072621 0.223135486535272 0.228245159628511
"ces" 0.261754177455183 0.205112260096388 0.221616671001006 0.116762481314284 0.208454767291372 0.206693582128515 0.142622496502031 0.144380556751691 0.121590441267987 0.223943424818993 0.194979744822625 0.238618992580441 0.186337390636746 0.148004692063642 0.198611237454137 0.435697778824499 0.252617974062596 0.226757369614512 0.178355439840915 0.198589477978037 0.136600825068983 0.178149913151917 0.161884122300843 0.181711986501395 0.285665225332105 0.272413392602604 0.133641344813761 0.105179974623244 0.119394391003929 0.21775027672431 0.22294598891086 0.24049331963001 0.440986147282982 0.352368791116427 0.476180730371189 0.177625980226973 0.180506617465847 0.152401940441608
"où" 0.193839580061406 0.169505975336379 0.176388778959985 0.288559507961416 0.238092885863605 0.231010474143634 0.181150848637651 0.247388907182722 0.171375503834407 0.114497390133019 0.176049672509749 0.139815815965102 0.176740615153308 0.132259512056872 0.185724248764365 0.238456216789084 0.157151879213359 0.220508150766868 0.231657065540499 0.23186663374733 0.173027711754046 0.173696165323119 0.167106190762161 0.210266727237329 0.271616115889543 0.303033502623827 0.227190286183394 0.177525988914365 0.218466332475274 0.148796022428278 0.160908844170447 0.135662898252826 0.19173310751434 0.192348101572729 0.156907690523458 0.206754356405673 0.212478269267916 0.259011748543953
"ai" 0.273073277020813 0.14593561781919 0.144729254531269 0.287815797889351 0.178816648719139 0.2803594608802 0.0993625923497563 0.103008350431031 0.0555294928625454 0.296346186226637 0.134403513421421 0.233026359941837 0.28710353321284 0.334585075143872 0.202401528245247 0.0176634234658581 0.126308987031298 0.297284268037924 0.342360441993481 0.238307373573644 0.224936025280259 0.182603660980715 0.088775163842398 0.186903757544292 0.193565507875306 0.188999989441341 0.364649955134691 0.225942167709191 0.309917355371901 0.128835580395217 0.147338218758482 0.351490236382323 0.0463355009826322 0.0436420062391905 0.0982378584146866 0.0839582607503698 0.136545596238002 0.129505874271977
"aux" 0.144318519461777 0.207118247970191 0.222747368302032 0.130892972683529 0.159057903004317 0.153053379153987 0.166956192587686 0.184908432331113 0.2489253128321 0.141437952517259 0.240411918373528 0.326236903918571 0.142352169670991 0.107067224046039 0.159192213226599 0.428338019047058 0.252617974062596 0.11694966700591 0.120953689087517 0.139549362903486 0.1611889735814 0.175923039237518 0.231076529413301 0.23492763969109 0.224785751081001 0.256575404660592 0.141277993088833 0.103510451216526 0.130402384500745 0.225008619281787 0.174479469582412 0.162384378211716 0.228481953121255 0.235990107811919 0.183513777177435 0.214179236608086 0.177176237069798 0.155979450780613
"tu" 0.127339870113332 0.108824842153829 0.0576655623523027 0.139817493548315 0.111636913288744 0.0847515206997543 0.117612864413997 0.126649611185694 0.147440377600551 0.0639838356625695 0.0851853254079431 0.51638641363111 0.199932822571616 0.0850239720365603 0.121289305315504 0.0103036636884172 0.207087990365268 0.555287731890656 0.11890362656061 0.300567858561353 0.316913914160042 0.391929808934218 0.138384814224914 0.249205010059056 0.293470286133529 0.270301660877002 0.483018003398308 0.101840927809808 0.225240482319469 0.157868950625125 0.135706254119654 0.287769784172662 0.0207710866473868 0.0913249389820098 0.0122797323018358 0.175341401703153 0.223801562614482 0.270459781628769
"homme" 0.131584532450444 0.262784411468233 0.221616671001006 0.166591056142673 0.211418579148596 0.190243919882993 0.132483456466342 0.0945650430186513 0.0890386695899434 0.131335241623169 0.113580433877257 0.160322135639984 0.195134434829897 0.171622462073798 0.203159586403469 0.0897890692847785 0.185057353092367 0.0982020104629778 0.0943028762377252 0.0890969009306869 0.142975530238869 0.131385560949539 0.121413091725633 0.0791745084041794 0.146735143066764 0.0707430128076529 0.200462017220642 0.544264630590121 0.436085896220024 0.170571050100709 0.118258307161413 0.0205549845837616 0.0894754501733587 0.025861929623224 0.0961912363643806 0.147355314786363 0.127886607208275 0.0672571943732917
"même" 0.138658969678962 0.0897679573526978 0.0881943894799923 0.150229434557232 0.136335345432272 0.190601521236156 0.221707008780409 0.185752763072351 0.122547846317341 0.0942919683448392 0.140082535115284 0.0745684351813877 0.159146526767006 0.140132102060257 0.142893962824828 0.284086727409217 0.168901552425573 0.156230471191101 0.15375468951803 0.221132067370139 0.136600825068983 0.195964904467109 0.124024125956291 0.149263417483289 0.173272349791605 0.161547477008521 0.0782756448194887 0.196447254190504 0.160886058799621 0.181458563936925 0.158970183397309 0.170606372045221 0.230079729017208 0.206087251685066 0.138488092070704 0.16448965371501 0.133215215841953 0.163849973526423
