"Aimard_BanditsArizona" "Aimard_GrandChefAucas" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_ErrantsNuit" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_MadameBovary" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_MannequinOsier" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_Lerouge" "Gaboriau_MonsieurLecoq" "Huysmans_ARebours" "Huysmans_SœursVatard" "Malot_Cara" "Malot_ClotildeMartory" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_PierreJean" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_JardinSupplices" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_CordePendu" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_MaisonRoulante" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_DeuxAnsVacances" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Nana" "Zola_Oeuvre"
"cadavre" 0 0.00888173963673685 0.0066550572889515 0.0109531424565708 0.00776510555690366 0.00632617772341951 0.00400742709822204 0.0033306687982947 0.0123365408339502 0.00166038487721454 0 0.00184552920549968 0.0384926589000526 0.0061859655905664 0.00556470640609001 0.00292466073935423 0.00145068399750482 0.00527379801353608 0 0 0.00539762504498021 0.00220118864186661 0.00646604678831456 0.00384044241896667 0.0246620528076206 0.00730368731871205 0 0.00818625364288287 0.00332875629342987 0 0 0 0.00315801108461891 0.00317528359251586 0.00468820113722365 0.0112905684236673 0.00263282607550945 0.00636902108145978
"hiver" 0.00138646257937498 0.000493429979818714 0.0022183524296505 0 0.00485319097306479 0.001405817271871 0.00734694968007374 0.0116573407940314 0.00664275275674239 0.00830192438607269 0.0056216621381055 0 0.00707008020613212 0.003866228494104 0.00185490213536334 0.00731165184838559 0.00290136799500965 0.00175793267117869 0.0020240866309078 0.0052940865053735 0.0107952500899604 0.00440237728373322 0.0129320935766291 0.00512058989195555 0.00154137830047629 0.00104338390267315 0.018723085564501 0.00272875121429429 0.00582532351350227 0.0143623992387928 0.0172781201405287 0.0142377707718906 0.00315801108461891 0.045247791193351 0.000669743019603378 0.00903245473893383 0.00724027170765099 0.0169840562172261
"morceau" 0 0.00888173963673685 0.004436704859301 0.00657188547394247 0.00388255277845183 0.00316308886170975 0.00467533161459238 0.00999200639488409 0.00474482339767314 0.00166038487721454 0.003747774758737 0.00184552920549968 0.00864120914082814 0.007732456988208 0.00408078469779934 0.0087739822180627 0.0101547879825338 0.00791069702030412 0.0020240866309078 0.0042352692042988 0.00629722921914358 0 0.00775925614597747 0.00512058989195555 0.010789648103334 0.0083470712213852 0 0.00327450145715315 0.00915407980693213 0.00718119961939642 0.00959895563362706 0.0122038035187633 0.00315801108461891 0.0111134925738055 0.00803691623524054 0.0118550968448507 0.00394923911326418 0.0169840562172261
"prisonnier" 0.0110917006349999 0.0217109191120234 0.0155284670075535 0.0102229329594661 0.0106770201407425 0.016869807262452 0.00133580903274068 0 0 0 0 0 0.000785564467348013 0.0069592112893872 0.010016471530962 0.00146233036967712 0 0 0.0020240866309078 0 0 0 0.00129320935766291 0.00256029494597778 0.00154137830047629 0.0020867678053463 0 0.00545750242858858 0.0382806973744435 0.00179529990484911 0.0403156136612337 0 0.00315801108461891 0.00158764179625793 0.00267897207841351 0.00112905684236673 0 0
"domestiques" 0.00277292515874997 0.00246714989909357 0.0022183524296505 0.00292083798841888 0.00485319097306479 0.00492036045154851 0.0140259948437771 0.0116573407940314 0.00284689403860388 0.00332076975442908 0.007495549517474 0.00184552920549968 0.0329937076286165 0.0162381596752368 0.0170650996453427 0.0175479644361254 0.00145068399750482 0.00263689900676804 0.0020240866309078 0.0084705384085976 0.00449802087081684 0.00220118864186661 0.00646604678831456 0.00256029494597778 0.00308275660095257 0.00104338390267315 0.00748923422580041 0.00218300097143543 0.00416094536678733 0 0.00575937338017624 0.0081358690125089 0 0.00396910449064482 0 0 0.0125059238586699 0.00141533801810217
"meubles" 0.00138646257937498 0.00394743983854971 0.0022183524296505 0.00219062849131416 0.00291191458383887 0.00105436295390325 0.0240445625893322 0.0149880095923261 0.00284689403860388 0.0116226941405018 0.003747774758737 0.00553658761649903 0.0172824182816563 0.0061859655905664 0.00370980427072668 0.0146233036967712 0.00580273599001929 0.0140634613694296 0.00607225989272341 0.0031764519032241 0.00629722921914358 0.00660356592559982 0.0103456748613033 0.0179220646218444 0.00154137830047629 0.00939045512405835 0.00748923422580041 0.00163725072857657 0.000832189073357467 0.00897649952424552 0 0.00203396725312722 0 0.000793820898128964 0.00267897207841351 0.00338717052710019 0.0177715760096888 0.00990736612671521
"mine" 0.00138646257937498 0.00246714989909357 0.00887340971860199 0.00949272346236135 0.00582382916767775 0.00702908635935501 0.00601114064733306 0.00416333599786837 0 0.0166038487721454 0.0056216621381055 0.00184552920549968 0.00392782233674006 0.007732456988208 0.00741960854145335 0.00292466073935423 0.00870410398502894 0.00439483167794673 0 0.0042352692042988 0.00359841669665347 0.00220118864186661 0.00258641871532582 0.00768088483793333 0.00154137830047629 0 0.00561692566935031 0.0120065053428949 0.00416094536678733 0.00179529990484911 0.00767916450690165 0.00406793450625445 0.00157900554230945 0.00158764179625793 0.00267897207841351 0.0321781200074518 0.0151387499341793 0.00141533801810217
"noms" 0.00277292515874997 0.003454009858731 0.0022183524296505 0.00876251396525663 0.00582382916767775 0.01405817271871 0.00801485419644408 0.00416333599786837 0.00854068211581165 0.0149434638949308 0 0.00738211682199871 0.00235669340204404 0.0030929827952832 0.00667764768730802 0.00146233036967712 0 0.00791069702030412 0.010120433154539 0.0042352692042988 0.00539762504498021 0.00880475456746643 0.00517283743065165 0 0.010789648103334 0.0083470712213852 0.0018723085564501 0.00272875121429429 0.0024965672200724 0.00179529990484911 0.0172781201405287 0.00610190175938167 0.017369060965404 0.0111134925738055 0.0060276871764304 0.0095969831601172 0.00789847822652836 0.00495368306335761
"étage" 0.00554585031749993 0.00148028993945614 0 0.0124135614507802 0.00485319097306479 0.00562326908748401 0.0140259948437771 0.00915933919531042 0.0123365408339502 0.00664153950885815 0.007495549517474 0 0.0117834670102202 0.0054127198917456 0.00853254982267136 0.00438699110903135 0.00145068399750482 0.00703173068471478 0.010120433154539 0.0031764519032241 0.0125944584382872 0.00880475456746643 0.00129320935766291 0.00384044241896667 0 0.00104338390267315 0.0112338513387006 0.00709475315716515 0.0199725377605792 0.00538589971454731 0.00191979112672541 0.00203396725312722 0 0 0 0.00564528421183364 0.0118477173397925 0.00707669009051087
"mystérieux" 0.00554585031749993 0.00394743983854971 0.00887340971860199 0.00292083798841888 0.00873574375151662 0.00632617772341951 0.00066790451637034 0 0.00284689403860388 0.00996230926328723 0.0056216621381055 0.00369105841099935 0.00157112893469603 0.0054127198917456 0.00667764768730802 0.0131609733270941 0.00145068399750482 0.00263689900676804 0.00404817326181561 0.0042352692042988 0.00449802087081684 0.00660356592559982 0.00646604678831456 0.00512058989195555 0.00770689150238143 0.0083470712213852 0.018723085564501 0.0398397677286966 0.0174759705405068 0.00538589971454731 0.0115187467603525 0.00203396725312722 0.00473701662692836 0 0.00401845811762027 0.00112905684236673 0.00197461955663209 0.00141533801810217
"agit" 0.0083187754762499 0.003454009858731 0.0110917621482525 0.0109531424565708 0.00485319097306479 0.0105436295390325 0.00200371354911102 0.00249800159872102 0 0.00830192438607269 0.0056216621381055 0.00184552920549968 0.00785564467348013 0.0108254397834912 0.00964549110388936 0.00438699110903135 0.00145068399750482 0.00966862969148282 0.00809634652363121 0.0084705384085976 0.0026988125224901 0.00880475456746643 0.00129320935766291 0.00512058989195555 0.00924826980285772 0 0.0018723085564501 0.0174640077714835 0.0116506470270045 0.00538589971454731 0 0.0081358690125089 0.0126320443384756 0.00317528359251586 0.00803691623524054 0.00169358526355009 0.00197461955663209 0.00283067603620435
"comprit" 0.00415938773812495 0.0152963293743801 0.00554588107412625 0.00219062849131416 0 0.000351454317967751 0.00801485419644408 0.00832667199573674 0.00284689403860388 0 0.003747774758737 0.00553658761649903 0.00707008020613212 0.011598685482312 0.0140972562287614 0.00438699110903135 0.00435205199251447 0.00439483167794673 0 0.0074117211075229 0.00989564591579705 0.0176095091349329 0.0116388842189662 0.00256029494597778 0.00154137830047629 0.0083470712213852 0.00748923422580041 0.00764050340002401 0.0099862688802896 0.00718119961939642 0.00767916450690165 0.00203396725312722 0.00473701662692836 0.00158764179625793 0.00200922905881013 0.00733886947538374 0.00789847822652836 0.00495368306335761
"conduite" 0.00277292515874997 0.0123357494954678 0.00554588107412625 0 0.00194127638922592 0.00843490363122601 0.00935066322918475 0.00749400479616307 0.00189792935906926 0.00498115463164361 0.0206127611730535 0.0147642336439974 0.00942677360817615 0.011598685482312 0.0107584323851074 0 0.00435205199251447 0.00439483167794673 0.0121445197854468 0.0052940865053735 0.0026988125224901 0.00220118864186661 0.00775925614597747 0.00768088483793333 0 0.0104338390267315 0.00748923422580041 0.0065490029143063 0.0074897016602172 0.00359059980969821 0.00383958225345082 0.0101698362656361 0.00315801108461891 0.00635056718503171 0.00267897207841351 0.00508075579065028 0.00394923911326418 0.00141533801810217
"faudrait" 0.00277292515874997 0.00197371991927486 0 0.00876251396525663 0.00388255277845183 0.00773199499529051 0.00801485419644408 0.0149880095923261 0 0.00664153950885815 0.011243324276211 0.00184552920549968 0.00864120914082814 0.0100521940846704 0.00667764768730802 0.00584932147870847 0.0101547879825338 0.00703173068471478 0.0141686064163546 0.0137646249139711 0.00809643756747031 0.0242130750605327 0.00517283743065165 0.00640073736494444 0 0.00313015170801945 0 0.00764050340002401 0.00166437814671493 0.00538589971454731 0 0.0081358690125089 0.00631602216923781 0.00952585077754757 0.00401845811762027 0.00846792631775047 0.0052656521510189 0.00353834504525543
"pensées" 0.00277292515874997 0.00789487967709942 0.00554588107412625 0.00219062849131416 0.000970638194612958 0.0021087259078065 0.00267161806548136 0.00582867039701572 0.00379585871813851 0.0132830790177163 0.0318560854492645 0.0276829380824952 0.00785564467348013 0.0069592112893872 0.00741960854145335 0.0365582592419279 0.0116054719800386 0.00703173068471478 0.0121445197854468 0.0021176346021494 0.00719683339330694 0.00440237728373322 0.0103456748613033 0.0179220646218444 0.00154137830047629 0.0125206068320778 0 0.00109150048571772 0 0.017952999048491 0.0230374935207049 0.0203396725312722 0.00157900554230945 0 0.00535794415682703 0.00112905684236673 0.000658206518877363 0.00283067603620435
"premières" 0.00138646257937498 0.00690801971746199 0.004436704859301 0.00219062849131416 0.00679446736229071 0.00773199499529051 0.00601114064733306 0.00999200639488409 0.00569378807720777 0.00664153950885815 0.011243324276211 0.00738211682199871 0.00549895127143609 0.0061859655905664 0.00445176512487201 0.00292466073935423 0.00580273599001929 0.00966862969148282 0.00809634652363121 0.0063529038064482 0.00629722921914358 0.00440237728373322 0.00517283743065165 0.00128014747298889 0.00462413490142886 0.0041735356106926 0.0149784684516008 0.00218300097143543 0.0024965672200724 0.00538589971454731 0.00767916450690165 0.0162717380250178 0.0252640886769513 0.0119073134719345 0.00870665925484392 0.00620981263301701 0.00789847822652836 0.00495368306335761
"repos" 0.00554585031749993 0.0182569092532924 0.013310114577903 0.00292083798841888 0.00485319097306479 0.00316308886170975 0.00133580903274068 0 0 0.021585003403789 0.0018738873793685 0.0203008212604964 0.00392782233674006 0.0054127198917456 0.00519372597901735 0.0160856340664483 0.00580273599001929 0.00966862969148282 0.0020240866309078 0.0084705384085976 0.0026988125224901 0.0220118864186661 0.0116388842189662 0.0166419171488555 0.00462413490142886 0.0062603034160389 0.0018723085564501 0.00109150048571772 0.000832189073357467 0.00897649952424552 0.00959895563362706 0.0101698362656361 0.00315801108461891 0.0127011343700634 0.00535794415682703 0.00395169894828355 0.00263282607550945 0.00849202810861304
"valet" 0 0 0 0.0343198463639218 0.000970638194612958 0.00808344931325826 0.00267161806548136 0.00499600319744205 0 0 0.0018738873793685 0 0.0243524984877884 0.0201043881693408 0.0118713736663254 0 0 0.00878966335589347 0.00404817326181561 0.0148234422150458 0.00179920834832674 0 0.00387962807298874 0.00128014747298889 0 0 0.00748923422580041 0.0185555082572012 0.00915407980693213 0 0 0 0 0 0 0.00169358526355009 0.00460744563214154 0.00636902108145978
"allée" 0 0.000986859959637428 0 0.0146041899420944 0.000970638194612958 0.00597472340545176 0.00267161806548136 0.00416333599786837 0.000948964679534628 0.00498115463164361 0 0 0.00942677360817615 0.0054127198917456 0.00185490213536334 0.00584932147870847 0.00435205199251447 0.00263689900676804 0.010120433154539 0.0052940865053735 0.00539762504498021 0 0.0258641871532582 0.0128014747298889 0.0339103226104783 0.0198242941507898 0.0224677026774012 0.00491175218572972 0.0158115923937919 0.00897649952424552 0.00191979112672541 0.0101698362656361 0.00157900554230945 0 0 0.00733886947538374 0.0105313043020378 0.0106150351357663
"preuve" 0.0166375509524998 0.00641458973764328 0 0.00584167597683775 0.000970638194612958 0.00667763204138726 0.00534323613096272 0.00166533439914735 0.00759171743627702 0.00166038487721454 0 0.00184552920549968 0.0180679827490043 0.0162381596752368 0.0174360800724154 0.00146233036967712 0.00290136799500965 0.0105475960270722 0.00809634652363121 0.0169410768171952 0.00179920834832674 0.00220118864186661 0.00129320935766291 0 0.00308275660095257 0.0020867678053463 0.00748923422580041 0.0109150048571772 0.0074897016602172 0 0.00959895563362706 0.00406793450625445 0.00157900554230945 0.00793820898128964 0.00267897207841351 0.00225811368473346 0.00263282607550945 0
"sois" 0.00277292515874997 0.00690801971746199 0.0066550572889515 0.00876251396525663 0.00776510555690366 0.00843490363122601 0.00400742709822204 0.000832667199573674 0.00379585871813851 0.00332076975442908 0.003747774758737 0.0313739964934945 0.00314225786939205 0.0030929827952832 0.00333882384365401 0.00292466073935423 0.00145068399750482 0.0254900237320911 0.0121445197854468 0.0116469903118217 0.00629722921914358 0.00440237728373322 0.00258641871532582 0.0153617696758667 0.0138724047042866 0.0146073746374241 0.018723085564501 0.00109150048571772 0.0099862688802896 0.00359059980969821 0.00383958225345082 0.00610190175938167 0.00315801108461891 0.00317528359251586 0.00200922905881013 0.00225811368473346 0.0052656521510189 0.00566135207240869
"chargé" 0.0110917006349999 0.013816039434924 0.00998258593342724 0.00949272346236135 0.00194127638922592 0.00808344931325826 0.00534323613096272 0.00416333599786837 0.00189792935906926 0.00332076975442908 0.0018738873793685 0.00738211682199871 0.00942677360817615 0.0170114053740576 0.00556470640609001 0.00292466073935423 0.00435205199251447 0.00615276434912543 0.00404817326181561 0.0052940865053735 0.00539762504498021 0.00880475456746643 0.00387962807298874 0.0115213272569 0 0.00521691951336575 0.0018723085564501 0.00709475315716515 0.0049931344401448 0.00359059980969821 0 0 0.00789502771154727 0.00873202987941861 0.00669743019603378 0.00677434105420037 0.00592385866989627 0
"finit" 0.00138646257937498 0.00197371991927486 0.00110917621482525 0.00146041899420944 0.000970638194612958 0.00316308886170975 0.00400742709822204 0.0141553423927525 0.00189792935906926 0 0 0 0.000785564467348013 0.0015464913976416 0.00259686298950867 0.0087739822180627 0.0116054719800386 0.00263689900676804 0 0 0.00719683339330694 0.00660356592559982 0.00646604678831456 0.0102411797839111 0.00770689150238143 0.0041735356106926 0.00936154278225051 0.00818625364288287 0.0074897016602172 0.00897649952424552 0.00575937338017624 0.0101698362656361 0.00157900554230945 0.00396910449064482 0.00133948603920676 0.0220166084261512 0.0283028803117266 0.0240607463077369
"glace" 0.00554585031749993 0.00148028993945614 0 0.0036510474855236 0.00388255277845183 0.00456890613358076 0.0153618038765178 0.0133226751931788 0.00189792935906926 0.0116226941405018 0.011243324276211 0 0.00549895127143609 0.0030929827952832 0.00333882384365401 0.0131609733270941 0.00870410398502894 0.00175793267117869 0.00607225989272341 0.0031764519032241 0.0188916876574307 0.00220118864186661 0.00387962807298874 0.00768088483793333 0.00154137830047629 0.0020867678053463 0.00374461711290021 0.00382025170001201 0.0049931344401448 0.00718119961939642 0 0.00203396725312722 0 0.00476292538877379 0.0241107487057216 0.00451622736946692 0.0157969564530567 0.0106150351357663
"instants" 0.00970523805562488 0.0236846390312983 0.0210743480816797 0.000730209497104719 0.00388255277845183 0.00492036045154851 0 0.000832667199573674 0 0.00166038487721454 0.003747774758737 0.00369105841099935 0.00471338680408808 0.0023197370964624 0.00445176512487201 0.00731165184838559 0.00290136799500965 0.0184582930473763 0.0020240866309078 0.0095293557096723 0.0143936667866139 0.0198106977767995 0.00646604678831456 0.00768088483793333 0.00308275660095257 0 0 0 0 0.00359059980969821 0.00191979112672541 0.00203396725312722 0.00789502771154727 0.0182578806569662 0.0234410056861182 0.00169358526355009 0.00131641303775473 0.000707669009051087
"morts" 0.00554585031749993 0.0108554595560117 0.0122009383630777 0.00219062849131416 0.00970638194612958 0.00843490363122601 0.00534323613096272 0.00582867039701572 0.0398565165404544 0.00498115463164361 0.0056216621381055 0.0110731752329981 0 0.0015464913976416 0.00519372597901735 0.00584932147870847 0 0.000878966335589347 0 0.0010588173010747 0.00539762504498021 0 0.00905246550364038 0.00768088483793333 0.0200379179061917 0.0187809102481167 0 0.00382025170001201 0.0024965672200724 0 0 0.00203396725312722 0.00315801108461891 0 0.00736717321563716 0.00903245473893383 0.00131641303775473 0.00849202810861304
"barbe" 0.0083187754762499 0.000493429979818714 0.00110917621482525 0.00803230446815191 0.00582382916767775 0.00562326908748401 0.0066790451637034 0.00915933919531042 0.0208772229497618 0.00498115463164361 0.011243324276211 0.0295284672879948 0.0062845157387841 0.0030929827952832 0.00741960854145335 0.0087739822180627 0.0101547879825338 0.00175793267117869 0 0.0052940865053735 0.00809643756747031 0.0220118864186661 0.00775925614597747 0.0140816222028778 0.00308275660095257 0.00939045512405835 0.018723085564501 0.00327450145715315 0.00416094536678733 0.00179529990484911 0 0 0 0.00158764179625793 0.00133948603920676 0.00451622736946692 0.00855668474540572 0.00919969711766413
"devenir" 0.00415938773812495 0.003454009858731 0.00776423350377674 0.00949272346236135 0.00485319097306479 0.00527181476951626 0.00267161806548136 0.00499600319744205 0.00569378807720777 0.00332076975442908 0 0.00553658761649903 0.00785564467348013 0.007732456988208 0.00741960854145335 0.00584932147870847 0.00580273599001929 0.0105475960270722 0.0222649529399858 0.0116469903118217 0.0107952500899604 0.00660356592559982 0.0103456748613033 0.00128014747298889 0.0123310264038103 0.00313015170801945 0.00561692566935031 0.00927775412860059 0.00332875629342987 0.00897649952424552 0.0115187467603525 0.0223736397843995 0.0157900554230945 0.00396910449064482 0.00334871509801689 0.00451622736946692 0.00131641303775473 0.00283067603620435
"dut" 0 0 0 0.00146041899420944 0.00194127638922592 0.002811634543742 0.00066790451637034 0.000832667199573674 0.000948964679534628 0 0.003747774758737 0 0.0062845157387841 0.0046394741929248 0.010016471530962 0.00731165184838559 0.00870410398502894 0.00351586534235739 0 0.0095293557096723 0.00359841669665347 0.0132071318511996 0.00517283743065165 0.0115213272569 0 0.0020867678053463 0 0 0 0.00179529990484911 0 0 0.0221060775923323 0.0198455224532241 0.00803691623524054 0.0282264210591682 0.0204044020851983 0.0198147322534304
"salut" 0.00277292515874997 0.0157897593541988 0.0155284670075535 0.00876251396525663 0.0126182965299685 0.00878635794919376 0.0100185677455551 0.0033306687982947 0.0113875761544155 0.00166038487721454 0.011243324276211 0.0258374088769955 0.00314225786939205 0.007732456988208 0.0126133345204707 0 0 0.00175793267117869 0.0020240866309078 0.0021176346021494 0.0026988125224901 0 0.00129320935766291 0.00128014747298889 0.00616551320190514 0 0.00374461711290021 0.00545750242858858 0.000832189073357467 0.00359059980969821 0 0.00406793450625445 0.00315801108461891 0.0166702388607082 0.00736717321563716 0.000564528421183364 0.00197461955663209 0.000707669009051087
"traces" 0.079028367024374 0.0167766193138363 0.0199651718668545 0.00292083798841888 0.00776510555690366 0.00492036045154851 0.00200371354911102 0.00166533439914735 0.00189792935906926 0 0 0 0.0125690314775682 0.0092789483858496 0.0107584323851074 0.00146233036967712 0 0.00175793267117869 0.00404817326181561 0.0021176346021494 0.000899604174163368 0 0.00387962807298874 0.00256029494597778 0.00154137830047629 0.00313015170801945 0 0.00491175218572972 0.0108184579536471 0 0.00575937338017624 0 0.00473701662692836 0.0111134925738055 0.00468820113722365 0.000564528421183364 0.00131641303775473 0
"albaret" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.421594479796624 0 0 0 0 0
"apercevait" 0.00138646257937498 0.00246714989909357 0.00110917621482525 0.000730209497104719 0.00485319097306479 0.00316308886170975 0.0213729445238509 0.0158206767918998 0.0379585871813851 0 0.0018738873793685 0.00553658761649903 0.00471338680408808 0.0061859655905664 0.0103874519580347 0.0087739822180627 0.00870410398502894 0.00263689900676804 0 0.0042352692042988 0.00989564591579705 0.0132071318511996 0.0129320935766291 0 0 0.0020867678053463 0 0.00764050340002401 0.00332875629342987 0.00179529990484911 0.00767916450690165 0.00203396725312722 0.00157900554230945 0.000793820898128964 0.000669743019603378 0.00620981263301701 0.00921489126428308 0.00566135207240869
"chasseur" 0.0651637412306242 0.000986859959637428 0.166376432223787 0 0.00582382916767775 0 0.00133580903274068 0.000832667199573674 0 0 0.0018738873793685 0.00369105841099935 0.00235669340204404 0.0015464913976416 0.00148392170829067 0 0 0 0 0.0010588173010747 0.00719683339330694 0.00220118864186661 0.00258641871532582 0 0.00462413490142886 0.00104338390267315 0.00748923422580041 0.00109150048571772 0.00416094536678733 0.00179529990484911 0 0 0 0.00635056718503171 0.00736717321563716 0 0 0
"reconnut" 0.00138646257937498 0.00641458973764328 0.0022183524296505 0.00657188547394247 0.00970638194612958 0.002811634543742 0.0120222812946661 0.00582867039701572 0.0113875761544155 0 0.014991099034948 0.0166097628494971 0.00707008020613212 0.0030929827952832 0.0118713736663254 0.00146233036967712 0.00145068399750482 0.000878966335589347 0.0020240866309078 0.0042352692042988 0.00539762504498021 0.00220118864186661 0.0116388842189662 0 0 0.0020867678053463 0.00748923422580041 0.0158267570429069 0.0074897016602172 0.00179529990484911 0.00575937338017624 0 0.00473701662692836 0.00952585077754757 0.000669743019603378 0.00903245473893383 0.00592385866989627 0.00849202810861304
"sérieux" 0.0138646257937498 0.00592115975782457 0.00554588107412625 0.00657188547394247 0.00388255277845183 0.00843490363122601 0.0113543767782958 0.00666133759658939 0 0.00332076975442908 0.003747774758737 0 0.00235669340204404 0.0061859655905664 0.00408078469779934 0 0.00435205199251447 0.0114265623626615 0.0020240866309078 0.0084705384085976 0.0125944584382872 0.00880475456746643 0 0.00640073736494444 0.00462413490142886 0.0083470712213852 0.0262123197903014 0.00327450145715315 0.000832189073357467 0.017952999048491 0.00767916450690165 0.0101698362656361 0.00315801108461891 0.00555674628690275 0.00267897207841351 0.00169358526355009 0.0164551629719341 0.00849202810861304
"auguste" 0.00415938773812495 0 0 0.00146041899420944 0.00194127638922592 0.00175727158983875 0.00133580903274068 0.000832667199573674 0 0.00166038487721454 0.011243324276211 0.00184552920549968 0.000785564467348013 0.0007732456988208 0 0.0146233036967712 0.29158748349847 0 0 0.010588173010747 0 0 0 0.00640073736494444 0 0.0020867678053463 0 0 0 0 0.00959895563362706 0 0 0 0.000669743019603378 0 0.00394923911326418 0.000707669009051087
"déclara" 0 0.000493429979818714 0.00110917621482525 0.0036510474855236 0.000970638194612958 0.001405817271871 0.0193692309747399 0.00666133759658939 0.00474482339767314 0 0.0018738873793685 0 0.00942677360817615 0.0069592112893872 0.0170650996453427 0.00438699110903135 0.0101547879825338 0.000878966335589347 0 0.0021176346021494 0.0278877293990644 0.0154083204930663 0.0129320935766291 0.00640073736494444 0.00616551320190514 0 0 0.00218300097143543 0 0 0.00767916450690165 0.00406793450625445 0 0.000793820898128964 0.000669743019603378 0.0118550968448507 0.0190879890474435 0.00849202810861304
"détails" 0.00554585031749993 0.00444086981836842 0.004436704859301 0.00657188547394247 0.00291191458383887 0.00562326908748401 0.00601114064733306 0.00582867039701572 0.00189792935906926 0.00332076975442908 0 0 0.0149257248796122 0.0139184225787744 0.0107584323851074 0.00584932147870847 0.00580273599001929 0.000878966335589347 0.0020240866309078 0.0042352692042988 0.0125944584382872 0.00880475456746643 0.014225302934292 0.00512058989195555 0.00308275660095257 0.0083470712213852 0 0.00163725072857657 0.0049931344401448 0.00718119961939642 0.00959895563362706 0.0142377707718906 0.00157900554230945 0.00396910449064482 0.00334871509801689 0.00451622736946692 0.0151387499341793 0.00778435909956195
"hamilcar" 0 0 0 0 0 0 0 0 0.232496346485984 0.0348680824215053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maheu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.150164560034775 0 0
"métier" 0.00138646257937498 0.00296057987891228 0.00554588107412625 0.0138739804449897 0.00776510555690366 0.00667763204138726 0.00400742709822204 0.00832667199573674 0.00189792935906926 0.00166038487721454 0.007495549517474 0.00184552920549968 0.00707008020613212 0.0092789483858496 0.00741960854145335 0.00438699110903135 0.0130561559775434 0.00878966335589347 0.00809634652363121 0.0052940865053735 0.0152932709607773 0.00220118864186661 0 0.00896103231092222 0.00308275660095257 0.00939045512405835 0.0131061598951507 0.00327450145715315 0.00582532351350227 0.00179529990484911 0.00959895563362706 0 0.0142110498807851 0.000793820898128964 0.00535794415682703 0.00451622736946692 0.00263282607550945 0.0141533801810217
"promis" 0.0138646257937498 0.00148028993945614 0.00332752864447575 0.00949272346236135 0.0145595729191944 0.00632617772341951 0.00534323613096272 0.00166533439914735 0.00664275275674239 0.00664153950885815 0 0.00738211682199871 0.00549895127143609 0.0085057026870288 0.00964549110388936 0 0.00725341998752412 0.00791069702030412 0 0.0052940865053735 0.0107952500899604 0.00660356592559982 0.00387962807298874 0.00768088483793333 0.00616551320190514 0.0062603034160389 0.018723085564501 0.00764050340002401 0.00582532351350227 0.00538589971454731 0.00383958225345082 0.0081358690125089 0 0.00158764179625793 0.00200922905881013 0.00733886947538374 0.00921489126428308 0.00707669009051087
"siècle" 0.00138646257937498 0.00246714989909357 0 0.0036510474855236 0.00970638194612958 0.00421745181561301 0.00467533161459238 0.00582867039701572 0 0.0315473126670762 0.029982198069896 0.0313739964934945 0.00157112893469603 0.0046394741929248 0.00222588256243601 0.074578848853533 0 0.000878966335589347 0 0.0052940865053735 0.0026988125224901 0 0.00517283743065165 0.00512058989195555 0.00154137830047629 0.00313015170801945 0.00561692566935031 0.00327450145715315 0.00832189073357467 0.00179529990484911 0.00575937338017624 0.00203396725312722 0.0142110498807851 0.00317528359251586 0.0060276871764304 0.0095969831601172 0.00263282607550945 0.00990736612671521
"animal" 0.00970523805562488 0.00789487967709942 0.00554588107412625 0.000730209497104719 0.00582382916767775 0.00456890613358076 0.00133580903274068 0.0033306687982947 0.00379585871813851 0.00830192438607269 0.0093694368968425 0.00369105841099935 0 0.0007732456988208 0.000370980427072668 0.00292466073935423 0.00290136799500965 0.00175793267117869 0 0 0.0026988125224901 0.00440237728373322 0.00387962807298874 0.00256029494597778 0.00308275660095257 0.00313015170801945 0 0.00218300097143543 0.000832189073357467 0.00179529990484911 0.00191979112672541 0.00610190175938167 0.00157900554230945 0.0365157613139324 0.0669743019603378 0.00112905684236673 0.00329103259438681 0.00566135207240869
