"Aimard_BanditsArizona" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_MonsieurLecoq" "Malot_Cara" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Oeuvre"
"là" 0.0741055867378446 0.0691760365425158 0.167886011187576 0.179190892231466 0.188966980506564 0.0890171568857113 0.134454883827701 0.129668523422519 0.132104502432277 0.140599868233631 0.135146842242051 0.17278391538824 0.176799921422257 0.196070893083695 0.191425166704698 0.204222664590059 0.176527426787572 0.147521798612141 0.159597105972478 0.181039164805986 0.213982256653755 0.166381630407403 0.231311643432822 0.278246205733558
"prendre" 0.171540710041307 0.126273717498243 0.202621047985006 0.169796418269816 0.172390929584936 0.145238519129319 0.185285388689393 0.122363254497306 0.180283791554637 0.143544368091927 0.221779433422854 0.225142677627101 0.208945361680849 0.178129765611985 0.121700768236099 0.0887027735088135 0.215549279024825 0.224991346486674 0.159597105972478 0.156900609498522 0.182743971010871 0.123957629028623 0.16298229597809 0.144744238336144
"est" 0.0535207015328878 0.0406271960646521 0.0340113901974832 0.0302710827653156 0.301684126773637 0.0121812951527816 0.0196763244625904 0.0219158067756369 0.108014857871097 0.49946078846345 0.0519795547084813 0.0429341850358658 0.458072523684939 0.288339548652493 0.0545118024390862 0.0319742555671305 0.533298647242456 0.0494486475794887 0.0124131082423039 0.0241385553074648 0.0734099712607772 0.0722533773482348 0.24251317580245 0.323215289488477
"c" 0.00960627976231319 0.0054901616303584 0.0166438717987684 0.0243560436042769 0.326216682137648 0.0215515221933827 0.0131175496417269 0.0109579033878185 0.0753772749172404 0.458605852929593 0.0112622368535043 0.00942457720299492 0.396460429855971 0.315251239860059 0.131842498922441 0.0907656287066929 0.453396759328081 0.0115380177685474 0.0336927223719677 0.0241385553074648 0.0203048856678745 0.0139203754524122 0.377491640856469 0.412450815064643
"puis" 0.0727332610575142 0.11090126493324 0.072364659994645 0.0873338134953358 0.285108075852009 0.268925516065254 0.104940397133815 0.115057985572094 0.0963585782447197 0.0688276841876677 0.126483583123971 0.0649248651761872 0.395567500959899 0.376763676905924 0.133110215258234 0.110362753086547 0.111491006392151 0.246419093771119 0.104624769470847 0.0925311286786153 0.12651505685368 0.113351628683928 0.179784594532532 0.219224283305228
"petit" 0.0247018622459482 0.0428232607167955 0.221435859583614 0.140917109424745 0.152499668478982 0.0712137255085691 0.250873136898027 0.113231668340791 0.0746001896088153 0.0968004328414792 0.077969332062722 0.125661029373266 0.207159503888705 0.366511604064947 0.20156689739104 0.224851216568853 0.187676527426788 0.159059816380689 0.253582068378493 0.442540180636856 0.0812195426714982 0.0676132521974307 0.15122068698998 0.224142776840922
"suivre" 0.229178388615186 0.216312368236121 0.174398830587094 0.178495005271344 0.0808911284975467 0.0674656346923286 0.222998343909358 0.177152771436399 0.181060876863062 0.145016618021075 0.165468249155332 0.121472328394157 0.158941343500817 0.101239219304653 0.158464541974088 0.146462719049436 0.248996580942471 0.254660535034367 0.093984962406015 0.154889063222899 0.0780957141072098 0.135226504394861 0.0952130251418394 0.089938167509837
"quand" 0.108413728746106 0.0285488404778637 0.151242139388808 0.134654126783645 0.154488794589577 0.121812951527816 0.163969370521587 0.168021185279883 0.0854793839267675 0.213844302208743 0.190591700597765 0.272265563642075 0.163405987981177 0.208885984134917 0.0900078598412819 0.0680742215300197 0.117065556711759 0.163180537012313 0.21456944247411 0.253454830728381 0.0343621142071723 0.0894881279083642 0.158501683030239 0.130691399662732
"encore" 0.107041403065776 0.121881588193956 0.164267778187844 0.160749887788228 0.067630287760244 0.0937022704060119 0.139373964943349 0.109579033878185 0.156971232301882 0.1273496188713 0.1403447977129 0.10890622545683 0.139296907787233 0.153781092614663 0.148322811287746 0.129959877466401 0.156087408949011 0.178839275412484 0.164917009504894 0.16494679460101 0.173372485318006 0.154449880019621 0.1988271995609 0.212197863968522
"quelque" 0.171540710041307 0.220704497540408 0.123019921990897 0.140569165944684 0.110064978119613 0.113379747191274 0.175447226458098 0.0748790064834262 0.14609203798393 0.1358150559639 0.131681538594819 0.142415833289701 0.168763561357609 0.155062601719785 0.135645647929819 0.130991305065341 0.124498290471235 0.123621618948722 0.145410696552703 0.112646591434836 0.213982256653755 0.235983507669464 0.067209194217769 0.0941540191118606
"femme" 0.0590100042542096 0.113097329585383 0.123019921990897 0.119692557141018 0.165760509216284 0.0796469298451102 0.1033007034286 0.224637019450279 0.170958767853535 0.150905617737667 0.218314129775622 0.111000575946385 0.297345322391978 0.180692783822229 0.0887401435054892 0.0391942487597083 0.375353054853575 0.121973330696072 0.0851184565186551 0.100577313781104 0.0671623141322004 0.00729162523697782 0.15906175964872 0.197442383361439
"rien" 0.174285361401968 0.119685523541813 0.0882848851934669 0.098468004857291 0.150510542368386 0.0618434984679679 0.144293046058996 0.0785316409460323 0.176398365012511 0.153850117595963 0.168067226890756 0.19163306979423 0.199123143824057 0.207604475029795 0.166070839988844 0.185656967809145 0.0836182547941133 0.105490448169576 0.166690310682366 0.150865970671655 0.160877171060852 0.0855108777791035 0.124337009302873 0.151068015739179
"devoir" 0.130370939631393 0.1240776528461 0.0962449977928779 0.113081631019857 0.114043230340804 0.055284339539547 0.12297702789119 0.0694000547895169 0.162410829460858 0.19580924057668 0.234774322099974 0.225142677627101 0.100900965256137 0.0704830007817206 0.101417306863416 0.10107990469609 0.0836182547941133 0.0807661243798315 0.15250390126259 0.148854424396033 0.22335374234662 0.158427130148882 0.149540457134536 0.11663856098932
"main" 0.0864565178608187 0.141646170063247 0.193213642185702 0.19937161407501 0.118021482561994 0.15929385969022 0.134454883827701 0.136973792347731 0.109569028487947 0.107474244827802 0.119552975829507 0.10157599874339 0.184836281486905 0.178129765611985 0.111559037549758 0.112425608284426 0.150512858629404 0.135159636717269 0.115264576535679 0.110635045159214 0.10777208546795 0.0934653780376248 0.102494021182098 0.132799325463744
"dont" 0.157817453238002 0.177881236823612 0.1324273277902 0.157966339947739 0.0649781196127834 0.062780521172028 0.137734271238133 0.136973792347731 0.0916960663941687 0.110050682203811 0.0961621762106905 0.115189276925493 0.0857211740229126 0.116617328566119 0.150858243959332 0.158839850236713 0.0984837223130667 0.08735927739043 0.148957298907646 0.100577313781104 0.254592027989504 0.222726007238595 0.158501683030239 0.18690275435638
"sous" 0.0686162840165228 0.0647839072382291 0.107099696792075 0.150659526866456 0.143880121999735 0.186467518107964 0.124616721596406 0.1187106200347 0.0847022986183423 0.0953281829123312 0.0641081174737936 0.0607361641970784 0.125010045450081 0.135839965142952 0.152125960295124 0.115519891081246 0.0650364203954214 0.0848868450114556 0.141864094197759 0.120692776537324 0.171810571035862 0.296305134629917 0.182024901006458 0.176363125351321
"heure" 0.134487916672385 0.0955288123682361 0.124467215190789 0.120736387581201 0.113380188303938 0.0374809081624048 0.0721465230294981 0.0566158341703954 0.17329002377881 0.117779994331838 0.129082560859395 0.121472328394157 0.206266574992633 0.114054310355875 0.0900078598412819 0.10004847709715 0.211832912145087 0.22087062585505 0.0709320470988793 0.102588860056726 0.132762713982257 0.179639130838272 0.158501683030239 0.160905002810568
"jour" 0.0892011692214796 0.103215038650738 0.0991395841926637 0.109254252739185 0.132608407373027 0.113379747191274 0.132815190122485 0.157063281892065 0.118894052189049 0.100481057664349 0.168067226890756 0.118330802659825 0.141082765579377 0.206322965924673 0.134377931594027 0.147494146648376 0.174669243347703 0.143401077980517 0.143637395375231 0.22328163659405 0.129638885417968 0.128597754179427 0.141699384475796 0.161607644744238
"ou" 0.108413728746106 0.128469782150387 0.15486037238854 0.149267752946211 0.143880121999735 0.133994246680597 0.141013658648564 0.0913158615651539 0.145314952675505 0.122196744119282 0.23217534436455 0.21781245091366 0.127688832138297 0.0948316737790422 0.0988818741918308 0.111394180685487 0.122640107031366 0.115380177685474 0.099304865938431 0.0905195824029932 0.212420342371611 0.18891938113988 0.042565823004587 0.0470770095559303
"celui" 0.123509311229741 0.148234364019677 0.151242139388808 0.159358113867983 0.105423683861557 0.124624019639996 0.109859478249463 0.180805405899005 0.0893648104688933 0.110050682203811 0.272026336307719 0.246086182522645 0.0928646051914886 0.0807350736226981 0.0735275474759768 0.0969541943003311 0.130072840790843 0.146697654485816 0.147183997730174 0.144831331844789 0.203048856678745 0.116003128770102 0.0912924888124695 0.0646430578976953
"œil" 0.0809672151394969 0.126273717498243 0.178017063586827 0.1583142834278 0.102108473677231 0.125561042344056 0.132815190122485 0.178979088667702 0.133658673049127 0.132870556105604 0.105691761240579 0.0994816482538353 0.150012054540097 0.15762561993003 0.148322811287746 0.125834167070642 0.0761855210346365 0.0997214392853022 0.125904383600511 0.110635045159214 0.0499812570286143 0.102082753317689 0.138338924764908 0.176363125351321
"répondre" 0.134487916672385 0.228390723822909 0.207686574184631 0.12665142674224 0.0908367590505238 0.0580954076517274 0.172167839047666 0.111405351109488 0.145314952675505 0.104529744969506 0.0814346357099541 0.0921514215403948 0.210731219472993 0.117898837671242 0.0785984128191476 0.0691056491289594 0.152371042069273 0.122797474822397 0.0585189388565754 0.0905195824029932 0.210858428089466 0.251229633164963 0.0800909564428414 0.0512928611579539
"votre" 0.21133815477089 0.217410400562193 0.16716236458763 0.260609666565763 0.0609998673915926 0.0327957946421042 0.270549461360618 0.0164368550817277 0.0971356635531449 0.166732304476008 0.167200900978948 0.171736740143463 0.0875070318150566 0.0538233824151321 0.0659212494612206 0.0453828143533465 0.163520142708488 0.177190987159835 0.0496524329692155 0.154889063222899 0.0531050855929027 0.0941282530591682 0.027443754305589 0.0217818999437886
"bon" 0.171540710041307 0.103215038650738 0.21202845378431 0.126303483262179 0.107412809972152 0.0168664086730821 0.168888451637234 0.0876632271025477 0.101021090095271 0.103057495040358 0.103959109416963 0.0900570710508404 0.0964363207757766 0.0884241282534312 0.111559037549758 0.0701370767278991 0.230414746543779 0.151642519243765 0.333380621364733 0.450586365739344 0.0687242284143446 0.0563443768311922 0.137218771527945 0.137015177065767
"donner" 0.152328150516681 0.126273717498243 0.145452966589236 0.127347313702362 0.101445431640366 0.0505992260192464 0.145932739764212 0.133321157885125 0.131327417123852 0.1273496188713 0.16633457506714 0.144510183779255 0.113401969801145 0.0973946919892866 0.10775588854238 0.0618856559363815 0.144938308309796 0.155763239875389 0.17023691303731 0.205177720113451 0.131200799700112 0.0961168781237985 0.109775017222356 0.103991006183249
"trouver" 0.0919458205821406 0.133959943780745 0.0933504113930921 0.0716763568925864 0.130619281262432 0.104009520150673 0.134454883827701 0.0785316409460323 0.127441990581726 0.120724494190134 0.185393745126917 0.237708780564427 0.168763561357609 0.106365255725142 0.0798661291549403 0.0639485111342609 0.128214657350974 0.179663419538809 0.19683643069939 0.172992979703498 0.112457828314382 0.086173752800647 0.1114552470778 0.131394041596402
"t" 0.093318146262471 0.119685523541813 0.175122477187041 0.175363513950794 0.0543694470229413 0.0215515221933827 0.0475511174512601 0.0675737375582139 0.203596350807392 0.28524842377242 0.077969332062722 0.0942457720299492 0.100900965256137 0.09355016467392 0.122968484571892 0.0608542283374419 0.217407462464695 0.0684039624849594 0.0443325294367995 0.0442540180636856 0.0749718855429214 0.0450755014649538 0.103614174419061 0.09345137717819
"mettre" 0.109786054426436 0.10431307097681 0.191766348985809 0.137785618104195 0.125977987004376 0.070276702804509 0.127896109006838 0.0620947858643046 0.0839252133099172 0.100849120146636 0.0926968725634584 0.114142101680716 0.150012054540097 0.17556674740174 0.0887401435054892 0.0701370767278991 0.133789207670581 0.213453328718126 0.141864094197759 0.197131535010963 0.0968386854929401 0.058995876917366 0.120416472973503 0.122962338392355
"donc" 0.172913035721637 0.126273717498243 0.0651281939951805 0.0504518046088593 0.113380188303938 0.0505992260192464 0.0770656041451457 0.0694000547895169 0.156971232301882 0.152009805184528 0.152473360478212 0.10890622545683 0.104472680840425 0.0832980918329425 0.09381100884866 0.0711685043268388 0.18210197710718 0.259605399792316 0.16137040714995 0.144831331844789 0.185867799575159 0.131912129287144 0.129377698869205 0.119449128724002
"peu" 0.138604893713376 0.132861911454673 0.123743568590843 0.0706325264524031 0.136586659594218 0.0843320433654107 0.141013658648564 0.0547895169390923 0.132104502432277 0.0879669332665913 0.0926968725634584 0.115189276925493 0.183050423694761 0.15762561993003 0.130574782586648 0.119645601477004 0.13750557455032 0.1096111688012 0.166690310682366 0.199143081286585 0.167124828189429 0.133237879330231 0.103614174419061 0.127178189994379
"était" 0.00274465136066091 0.00658819395643008 0.00217093979983935 0.00382737828067209 0.265216814746055 0.000937022704060119 0.0049190811156476 0.00547895169390923 0.0178729620937787 0.316533734766814 0.0181928441479685 0.0314152573433164 0.168763561357609 0.220419566081017 0.0164803123653051 0.0103142759893969 0.213691095584956 0.013186306021197 0.0106398070648319 0.00402309255124414 0.0187429713857304 0.0086173752800647 0.411656314583835 0.394182124789207
"parler" 0.116647682828089 0.085646521433591 0.125914508390682 0.133262352863401 0.0914998010873889 0.0740247936207494 0.126256415301622 0.140626426810337 0.115785710955349 0.0861266208551564 0.171532530537988 0.150793235247919 0.141082765579377 0.14609203798393 0.0874724271696965 0.121708456674884 0.117065556711759 0.181311707791459 0.125904383600511 0.142819785569167 0.0968386854929401 0.0649617521112569 0.0991335614712093 0.09345137717819
"père" 0.0768502380985055 0.0351370344342937 0.0651281939951805 0.127347313702362 0.0477390266542899 0.0281106811218036 0.0918228474920885 0.126015888959912 0.250221469312901 0.188816053413227 0.188859048774149 0.112047751191162 0.0544686626603924 0.144810528878808 0.263684997844882 0.424948170763153 0.0278727515980378 0.0337899091793173 0.0673854447439353 0.056323295717418 0.087467199800075 0.00198862506463031 0.0912924888124695 0.0632377740303541
"passer" 0.0974351233034624 0.118587491215741 0.138940147189718 0.105078930978452 0.123325818856916 0.117127838007515 0.0983816223129519 0.07122637202082 0.0932502370110191 0.0887030582311653 0.109157064887811 0.10890622545683 0.154476699020457 0.128150910512219 0.10775588854238 0.10211133229503 0.131931024230712 0.124445763075047 0.138317491842815 0.128738961639813 0.0859052855179308 0.0881623778652773 0.11929631973654 0.108206857785273
"demander" 0.124881636910071 0.0933327477160928 0.161373191788058 0.116909009300529 0.0802280864606816 0.0487251806111262 0.0918228474920885 0.07122637202082 0.112677369721648 0.10526586993408 0.181928441479685 0.171736740143463 0.191979712655481 0.121743364986608 0.0773306964833549 0.0783884975194166 0.0984837223130667 0.13021477195932 0.111717974180735 0.104600406332348 0.0859052855179308 0.113351628683928 0.0728099604025831 0.0646430578976953
"après" 0.102924426024784 0.198743851018974 0.111441576391753 0.102643326618024 0.12133669274632 0.0693396801004488 0.0705068293242822 0.0602684686330016 0.107237772562672 0.130294118729596 0.129948886771203 0.104717524477721 0.0982221785679206 0.112772801250753 0.081133845490733 0.0639485111342609 0.09105098855359 0.13186306021197 0.0673854447439353 0.100577313781104 0.229601399475197 0.119317503877819 0.0828913395352484 0.10539629005059
"falloir" 0.0974351233034624 0.0559996486296557 0.115783455991432 0.113777517979979 0.0729346240551651 0.0684026573963887 0.108219784544247 0.0639211030956077 0.114231540338498 0.114835494473542 0.162869271419908 0.170689564898686 0.130367618826513 0.0884241282534312 0.09381100884866 0.0835456355141151 0.102200089192805 0.0997214392853022 0.17910341892467 0.195119988735341 0.124953142571536 0.10407137838232 0.117616089881096 0.0786958965711074
"jeune" 0.11939233418875 0.214116303583978 0.0969686443928243 0.177799118311222 0.0802280864606816 0.0271736584177435 0.152491514585076 0.0748790064834262 0.0474022038139347 0.181822866249775 0.0935631984752664 0.0722550918896277 0.114294898697217 0.111491292145631 0.0354960574021957 0.0464142419522862 0.115207373271889 0.102193871664277 0.200383033054334 0.140808239293545 0.171810571035862 0.0086173752800647 0.0750502668765087 0.0674536256323777
"foi" 0.0974351233034624 0.085646521433591 0.147623906389076 0.161793718228411 0.123325818856916 0.119001883415635 0.0951022349025202 0.100447447721669 0.110346113796373 0.0927517455363222 0.07883565797453 0.111000575946385 0.0767918850621925 0.0820165827278203 0.0963464415202454 0.0887027735088135 0.0743273375947674 0.106314592295901 0.125904383600511 0.130750507915435 0.0780957141072098 0.0821965026713863 0.0873719524830997 0.0948566610455312
